"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.2589,-0.5966,-0.2921,0.6264,-0.6738,-0.427,0.314,0.0406,0.466,0.0021,0.7016,-0.2429,-0.2194,0.4183,-0.0449,-0.3715,0.4668,0.3443,-0.332,-0.2823,0.8929,0.119,-1.1314,-1.1183,-0.9584,-1.145,0.9531,-0.7484,0.0457,-0.4736,-0.5229,-0.4791,0.8707,-0.4202,1.3307,-0.4162,0.7727,1.8333,0.9478,1.0576,0.2706,-0.0155,-0.2933,0.8904,0.5877,-0.2807,-0.9712,0.1425,0.2726
-0.4177,-1.1308,0.1394,-0.1066,-0.1294,-1.324,0.0764,0.3273,0.5109,0.709,-0.9288,-1.5323,-0.2352,-0.1855,0.0906,-0.2827,-0.3017,0.1139,0.2702,-0.6481,0.563,0.3239,-0.4675,-0.0684,0.0098,-1.364,-0.0254,-1.4176,0.6332,-1.2055,-0.643,0.1634,0.3323,-1.4155,0.6967,-1.0195,-0.0254,1.0125,1.08,0.9157,0.2254,0.8385,-1.4874,1.2849,0.1303,0.2036,0.2243,0.9625,-0.6024
-0.1755,0.5377,0.0988,0.2208,0.5215,0.0379,0.6649,0.5992,0.6145,-0.1471,-0.4129,-0.6773,-0.0095,-0.4336,0.7615,-0.056,-0.7936,0.0291,-0.293,0.0219,0.8166,0.3687,0.0583,-0.5597,0.263,0.4247,1.0577,0.0602,0.1194,-0.7938,-0.4008,0.7444,0.9406,-0.4764,0.6461,0.335,-0.4383,0.1118,-0.5424,0.3154,-0.7873,-0.1025,-1.0677,0.4844,2.0126,0.2416,-0.2922,0.6061,-0.8171
-0.5655,0.3693,-0.0099,0.5616,1.1304,-1.1828,0.7309,0.7487,0.1378,0.7368,-0.7182,-0.863,0.1545,-0.2769,1.3274,0.2616,-1.0912,-0.4213,0.1806,0.3234,0.4793,0.5325,0.3714,-0.234,0.6695,0.7322,1.0743,0.2932,-0.3583,-1.0605,-0.6472,0.8663,0.1018,0.2528,-0.1882,1.0135,-0.5005,-0.2604,-0.8861,0.4605,0.3088,0.0987,-0.0435,0.7844,0.2451,-0.0252,0.4517,1.0224,-1.099
0.3146,1.5896,-0.3294,1.1764,1.4468,0.0746,0.9473,0.3523,0.1929,1.383,0.2149,0.1869,0.3216,-1.4787,1.1839,0.8063,-1.5267,-0.5273,-0.4206,0.6856,0.2468,0.2516,1.1526,0.1516,0.2186,1.7913,0.1437,0.5465,-0.6582,-0.3385,-0.5581,0.5725,0.894,0.8243,-0.0977,0.9613,0.4467,-0.1133,-1.4854,-0.5072,0.1642,0.2046,0.4502,-0.5803,1.1302,0.9719,-0.0912,0.1675,-0.7513
0.3643,1.5393,-0.1097,-0.239,1.5543,-0.6409,1.4058,0.9235,0.1842,0.5322,-0.6406,0.0467,0.0174,-0.6448,0.9522,0.5928,-1.3136,-0.2616,0.0604,0.6316,0.6182,0.6294,0.22,1.0221,0.7244,1.5722,1.2042,-0.6229,0.6522,-0.2303,-0.2994,0.6421,-0.3615,1.0286,-0.5556,-0.0965,1.188,-0.635,-1.4425,-0.5888,-1.0813,0.8294,0.0139,0.7332,-1.2192,1.4211,0.6483,-0.0466,0.556
0.5248,1.5223,-0.0185,0.3191,0.8328,-0.0303,0.9491,0.4413,0.2263,0.1015,0.236,0.481,-0.676,-1.1695,0.5565,0.4369,-0.3223,-0.8613,0.5099,0.8172,0.3088,0.4375,0.8178,-0.1384,0.0031,1.3358,0.1401,-0.3468,0.5149,-0.9662,0.0519,0.6345,0.4658,1.7155,0.0093,-0.2365,0.7679,-0.0995,-2.1749,-0.0774,-0.5156,0.3645,0.3075,-0.2612,0.1304,1.1372,-0.9598,-0.1276,0.0063
-0.0631,-0.787,-0.3383,0.2349,0.1006,-0.2792,0.8016,0.4223,0.1258,0.6042,-0.9913,-0.0949,-0.2414,-0.3026,0.7004,0.711,-0.7053,-0.7414,0.8582,-0.3941,0.1998,-0.1231,0.2628,0.2753,0.3418,0.274,1.321,0.3861,0.2441,-1.4011,0.4388,0.927,-0.0893,0.9799,-1.0662,-0.6879,-0.3464,-0.3591,-1.9145,0.1901,0.3209,0.142,0.0653,0.1991,-1.0741,-0.4611,-0.3675,-0.5727,-0.4425
0.0625,-0.7936,-0.2028,0.3108,-0.2912,0.8619,0.1715,-0.1544,0.1475,-0.0798,0.155,-0.4401,0.1267,-0.4632,0.0733,-0.0541,-0.0172,-0.6451,0.7071,0.389,0.3227,-0.6705,0.6171,-0.9262,-0.2313,-0.4062,-0.6054,0.1557,0.8989,-0.2172,0.3476,0.8056,0.9844,0.844,-0.4086,-0.4454,0.0445,0.1458,-1.6467,-0.1622,0.2979,0.7229,0.5069,-1.6398,-0.5482,-0.983,-0.9685,-0.6396,-0.479
0.2358,-0.5488,-0.1286,-0.4175,-0.8804,0.3609,0.8669,0.5419,-0.1643,0.7046,-0.8603,0.0863,-0.1691,-0.1018,-0.2324,0.2525,-0.2241,-0.0057,1.2986,0.318,0.1573,0.0181,-0.4494,-0.0483,-0.0046,-0.6404,-0.4341,-0.0985,1.0787,-0.4738,0.4996,-0.8956,-0.9213,0.002,-0.3557,-0.1835,0.3575,-0.3723,-1.2845,-0.8284,-1.4125,0.4372,0.5711,-1.6574,-1.2435,-1.1202,-1.0663,-0.1241,-0.7727
