"IC05","2.0012","1.7277","-0.0189","-0.3128","0.1303","0.3798","-0.1361","0.5714","1.2910","0.6761","0.0665","0.0869","-0.9522","0.2282","2.0841","1.7584","0.9961","0.0248","-0.3209","-0.8897","-1.1990","-0.6575","-2.1994","-2.0365","-0.8050","-1.2140","-1.3190","-0.7330","-0.6567","-0.9373","-0.9284","-1.6064","-0.9824","-0.7885","-0.7395","0.0314","0.2140","-0.2585","0.3466","0.8504","1.1791","-0.4151","-1.0168","-0.2688","-0.5853","-1.0666","-0.2783","0.7341","0.3163","0.0063","0.4382","0.8362","0.3127","0.7001","0.9169","1.4288","1.3995","1.3536","0.5744","-0.0639","0.5195","0.4313","0.2482","0.6652","1.3434","1.8602","1.6691","1.6332","0.5896","-0.3625","-0.3509","-0.5556","0.2454","0.0496","0.0823","0.3221","0.8734","0.1443","-0.1487","-1.7340","-2.0049","-3.0062","-2.7604","-0.9687","0.5830","0.7465","0.7641","0.2866","-0.7754","-0.9728","-1.6279","-1.6681","-0.6593","0.7916","1.3617","0.7794","0.8122","-1.1367","-1.9931","-1.0320","-0.2232","-0.4530","-1.0813","-0.4596","-0.6318","0.5702","1.4374","1.5290","1.8533","1.4731","-0.3287","-0.0136","0.3612","0.1467","-0.8982","-1.0066","-0.7670","-1.0264","0.0006","1.0653","1.9307","1.2538","0.9509","0.8186","0.0079","-0.2869","-0.8069","-0.5983","0.2504","0.2826","-0.2798","-0.4601","-0.6019","-0.5935","-0.4149","0.1994","0.4781","0.6814","0.5764","0.8456","0.7926","0.8166","0.5407","0.5430","0.3528","0.6516","0.9264","1.3174","0.5903","0.0707","-0.6149","-1.3147","-1.3417","-0.6079","-0.9904","-1.3217","-1.2542","-0.7014","-0.7062","0.3323","0.8820","-0.2303","-0.3011","0.2688","0.6853","1.4270","1.8469","0.2859","-0.8096","0.0480","-0.3723","-0.8912","-0.6795","-1.4172","-2.4269","-1.9367","-0.8872","-1.1562","-1.1747","-1.3708","-0.1883","0.3497","0.0349","-0.1445","0.3794","1.3597","0.7035","0.0151","0.2349","0.3552","0.3223","0.8499","0.6150","0.1935","1.1662","1.8697","2.0439","1.5251","1.0501","-0.5106","-1.0903","-1.1996","-0.3497","-0.5565"
"IC08",-0.9433,-0.4442,-0.599,0.0705,0.6905,0.4777,0.0201,0.0584,0.2094,1.052,1.5303,1.4094,0.35,-0.5993,0.4203,0.3722,0.0494,0.7626,0.9044,0.3538,-0.8241,0.0685,0.6484,-0.7358,-1.5811,-1.4111,-1.0202,-0.9446,-1.3339,-0.8941,-0.6832,-0.6735,-0.8485,-0.7087,-0.3686,0.1307,0.2444,0.1683,0.2882,0.6564,0.276,0.669,0.5606,0.4811,-0.0701,-0.1398,0.6814,0.9441,0.2875,-0.5603,-0.4262,-0.5841,0.3519,0.2052,0.5302,0.9378,1.931,1.7814,0.5983,-0.3082,-0.3273,0.0393,-0.443,-0.3043,-0.7404,-0.2935,0.0403,-0.7559,-1.2478,-1.3797,-1.2102,-1.4649,-0.9512,-0.4616,0.3565,0.0523,-0.5108,-1.3497,-1.1038,-0.5304,-0.3544,-0.0119,1.7672,2.4316,1.9675,2.5693,2.6613,1.3324,0.9009,1.8095,2.1655,2.3627,1.4602,-0.1384,-1.7361,-1.2765,-0.2971,-0.7059,-1.0327,-1.4096,-1.4969,-1.3183,-1.0336,-1.2051,-1.2364,-1.5695,-0.7665,-0.6369,-0.6899,-0.8521,-1.3791,-1.3912,0.1693,0.97,0.7169,-0.2027,-1.3434,-1.6764,-0.9615,-0.3631,0.5888,1.9185,1.8551,2.585,2.169,1.591,0.9681,0.6454,-0.3957,-0.9588,-0.9347,-0.0079,0.7916,0.6783,-0.3664,-1.2232,-0.7087,0.2353,1.5984,1.7354,1.3097,0.0938,-0.4212,-0.2272,0.0434,-0.6137,-0.5145,-0.6047,-0.1227,-0.0925,-0.1153,-0.0754,0.5711,-0.0099,0.2014,-0.3592,-0.5022,-0.8838,-0.3148,0.5056,0.633,0.0241,-0.6087,-0.102,0.713,1.5306,1.1604,-0.1349,-1.1678,-1.0993,-1.4699,-0.6713,-0.1249,-1.1832,-0.7221,-0.2341,-0.0729,0.3498,0.6821,0.1789,-1.2217,-1.5293,-0.5754,0.3059,0.4091,-0.3722,-0.7069,1.0634,1.6955,0.4595,-0.7886,0.1109,0.9561,0.8687,-0.0994,-0.2515,0.8904,2.184,1.8919,0.4811,-1.2628,-1.3964,-0.7993,-0.7084
"IC09",-0.9091,-0.3027,-0.828,-0.9749,-0.329,0.1788,0.0738,0.6263,0.7308,1.1876,0.3416,0.9078,0.4974,0.3212,0.5813,0.8906,1.1115,0.5804,0.3226,-1.1274,-0.5745,0.2581,-0.6508,-0.9678,-1.0814,-1.1131,-0.7565,0.1832,0.3578,-0.3665,-1.154,-0.7654,-0.2489,-0.549,-0.4505,0.2385,0.6933,0.392,0.3108,-0.0389,-0.0221,-0.2718,-0.3735,0.0398,-0.2344,0.1353,0.347,0.6455,-0.3121,0.2332,0.9288,1.3824,1.6722,1.6279,1.8033,2.191,1.269,-0.9324,-2.1481,-1.6272,-1.7407,-1.7452,-0.9583,-0.6073,-0.2674,-0.7278,-0.5715,-0.0571,-0.72,-0.456,0.7655,0.9394,0.5646,0.7302,1.0928,-0.2193,-0.3184,-0.0881,-0.5585,-1.4422,-0.7358,0.874,0.9072,1.175,1.2208,0.8252,1.3714,1.3991,0.1937,-0.2299,-0.7397,-0.5729,0.0814,0.1664,-0.6409,-0.0632,0.4274,0.4296,-0.2246,-0.5613,-1.2794,-1.5209,-1.1685,-0.6507,-0.8297,-0.7803,0.464,1.7299,1.4083,-0.5222,-1.3979,-1.052,-0.2896,-0.3202,-1.2496,-0.8192,-0.4934,0.6831,1.3248,2.2655,1.9017,0.6595,-0.0926,-0.2329,0.2651,-0.6105,-1.0926,-0.9701,-0.1431,-0.0193,0.5121,0.6097,0.8851,0.6167,0.0452,0.0069,0.6593,-0.058,-0.3129,-0.8671,-0.6078,0.4141,-0.5514,-0.9675,-0.226,0.7103,1.3842,1.6561,1.2514,0.1909,-0.0406,0.1511,0.48,0.1774,0.0681,-0.7321,-0.9464,-0.4474,0.3817,0.5541,0.7047,0.4386,0.8989,1.1909,1.249,-0.4814,-2.4584,-3.0211,-2.9562,-1.9522,-1.1366,-0.2456,-0.6484,-0.9593,-0.6342,0.9219,0.1621,-0.004,-0.5726,-1.1407,-0.5422,0.0292,0.9272,1.0873,0.6779,0.7286,1.127,1.3713,0.6343,0.1299,1.415,1.3946,1.5144,1.2874,2.1301,2.042,1.6956,0.3708,-1.8211,-1.7998,-1.9228,-2.4312,-1.7294,-0.7043
"IC15",-0.5361,-0.4705,-0.1987,-0.3074,-1.0017,0.1685,0.424,0.9609,0.6749,0.5332,0.4054,0.1968,0.7139,0.7423,0.4285,1.1905,1.28,1.4903,0.4254,-0.3805,-0.886,-1.4767,-1.1162,-1.9775,-1.5727,-0.5914,-0.2226,0.0973,-0.103,-1.2679,-1.7716,-0.6838,-0.3686,-0.8231,-0.8575,-1.0671,0.0866,0.5064,0.9344,0.2462,0.0435,0.4697,0.3138,-0.5517,0.2369,0.5295,0.0477,-0.0462,0.3587,1.1331,0.7184,1.4635,2.5888,2.6389,2.666,2.7711,1.3547,0.0687,-1.2309,-1.3309,-1.0147,-1.1056,-0.8701,-0.3424,-0.6803,-0.4503,-0.2928,-0.2614,-0.5846,-1.0825,-0.3879,-0.0818,-0.2657,0.2376,1.448,0.4227,-1.1503,-1.044,-0.5394,0.0253,0.1187,-0.0622,-0.7996,-0.1624,-0.602,0.1686,-0.4544,-1.0285,-0.6172,-1.071,-0.6828,-0.6606,0.8081,0.4998,-0.0279,0.0255,1.0567,1.6258,2.0387,1.3433,0.4678,-0.9391,-1.1899,-0.5563,-0.5164,0.0983,0.928,0.8845,-0.0245,-0.2494,-0.8256,-1.5462,-1.0112,-0.9734,-0.3111,0.3408,1.2518,0.8996,1.527,1.4944,1.6822,1.4675,-0.0905,-0.4254,-0.6274,-0.2619,-0.7257,-0.8528,-0.5201,-0.1552,0.9476,0.8565,-0.1448,-0.533,0.0113,0.0167,0.2423,-0.5153,-0.0674,-0.4804,-1.3334,-0.9094,-0.747,-1.0018,-0.1417,0.035,0.6441,1.1805,1.8445,0.3237,0.1157,0.1192,0.1827,-0.1071,0.0054,-0.9918,-0.5993,0.0206,0.6639,0.4516,0.1819,0.8793,1.7944,1.0616,0.5144,-0.2709,-1.5022,-1.7547,-1.9571,-1.9915,-1.9837,-1.0635,-0.208,0.1269,0.3546,0.2304,-0.0737,0.0227,-0.589,-0.7993,-0.7476,0.3591,0.7158,1.1828,0.8554,1.4881,1.7632,0.9849,-0.3582,-0.8481,0.486,0.6651,1.2934,0.9848,1.4257,1.7496,1.5938,2.0454,-0.061,-1.9206,-2.2356,-1.9718,-2.2627,-1.0531
"IC16",0.2436,0.526,-0.3023,-0.5722,0.5572,1.0107,0.854,1.4147,1.9348,0.9246,0.777,0.667,0.2348,0.6871,0.8053,-0.5387,-1.1396,0.5817,-0.1586,-1.3619,0.0744,-0.6029,-2.848,-1.9965,-1.4083,-1.9618,-2.1729,-1.9279,-0.7419,-0.2242,0.2479,0.2539,0.0163,-0.0248,0.473,0.5407,-0.8584,-1.6938,-0.6122,0.9003,1.0494,1.235,1.4871,2.0839,1.394,0.2746,0.7071,0.2281,-1.5923,-2.1336,-1.1828,-0.7155,0.2568,0.7996,0.8931,1.3797,1.5091,1.0966,0.6656,0.8496,0.8029,0.2047,0.2092,0.6757,0.0537,0.6,0.5483,-0.5634,-0.4131,-0.6477,-1.0066,-2.04,-1.1512,-0.2216,0.2883,-0.0236,-0.7121,-1.9459,-1.8969,-0.7039,0.4671,1.2272,2.3278,1.9579,1.4797,1.0362,-0.3062,-0.6748,-0.1091,-0.3473,-1.1709,0.2698,0.1869,0.8092,1.5724,0.6905,0.7474,0.4589,1.5664,0.3185,-1.475,-2.5305,-2.5494,-2.4792,-1.7175,-0.2029,0.4142,0.4653,-0.2429,-0.6272,-0.261,-0.6704,0.0691,-0.2884,0.4315,0.6638,-0.5309,-1.6828,-1.0382,-0.151,0.0739,0.4588,0.045,0.6453,0.243,0.2831,0.1469,0.9156,1.446,0.6955,0.0006,1.0898,1.5724,0.8774,0.1377,0.8277,1.2045,1.4104,1.4376,0.3689,0.3811,0.4091,0.5727,0.1533,-0.3996,-1.5345,-0.9016,-0.7108,-0.0154,-0.0474,-0.235,-0.2481,-1.1681,-1.0441,-0.357,-0.6395,-0.4809,-0.5397,0.5423,1.4055,1.1654,-1.0197,-2.5783,-1.8193,-1.2872,-0.4688,-0.4109,-0.2968,0.854,1.1061,0.435,0.5749,0.6147,0.6005,-0.4848,-1.7831,-1.0104,-0.4759,-0.221,0.1547,-0.053,0.5446,0.0079,0.2221,0.5442,0.9799,0.0794,-0.3218,-0.1208,0.2733,-0.492,0.1072,0.542,-0.1293,-0.3437,-0.5241,0.5805,0.6891,1.1416,1.1058,0.3211,-0.0311,-0.4934,-0.3252
"IC17",1.2593,0.6356,0.6293,0.8609,0.0689,-0.174,0.0519,0.2487,0.5607,0.7309,1.1876,0.6116,1.3713,0.4229,-0.98,-0.0889,1.2347,0.8423,-1.3649,-0.2102,-0.6814,-2.8319,-1.0308,-1.2736,-1.3621,-1.1948,-1.2679,-0.3435,-1.0679,-2.3266,-1.4088,-0.7992,0.1401,0.0496,-0.1139,0.2593,-0.1444,-0.3415,1.5104,1.4091,0.245,1.418,1.6404,-0.6981,-0.0694,1.0331,0.0451,-0.3992,-0.0566,0.0591,-0.3863,-0.811,0.3742,0.646,0.6156,1.1011,1.0263,1.3004,0.4243,-0.4535,0.5798,0.9459,0.3162,-0.0089,0.2221,0.9041,1.0718,1.5553,1.2366,-0.9621,-1.098,-1.2715,-1.8453,-2.1506,-0.442,-1.1575,-1.1844,-0.5528,-1.8376,-1.7773,-0.7345,-0.957,-1.6759,-0.0221,1.1468,2.0255,1.3338,0.9688,2.4507,0.491,0.0721,0.8061,1.2757,1.7288,1.699,0.4415,1.3347,1.1157,-0.6644,-1.9423,-0.5889,-0.0003,-1.0415,-0.8072,-1.9321,-1.7278,-0.1712,0.0874,-0.4902,-0.1244,-1.1256,-1.7845,-0.7122,0.0637,1.0926,0.5055,0.3943,0.0799,-0.043,-0.0173,-0.6058,-0.1454,-0.1658,0.5379,-0.649,1.5364,1.357,0.8328,0.4573,0.0688,-0.1783,-1.2316,-1.3881,-0.8074,1.2269,0.9441,0.4814,0.4639,0.9931,1.746,0.7747,-0.3503,0.0278,0.0223,-0.0308,-1.6245,0.3163,-0.4619,-0.8735,-0.1317,-0.1711,-0.3312,-0.0579,-0.5451,-0.1628,0.4781,0.6913,0.8392,1.051,0.9569,-0.3102,0.79,0.6544,0.2202,0.2345,0.1877,0.4891,1.0425,0.0299,-0.8162,-1.3818,-0.7172,-0.0396,-1.6657,-1.4895,-1.5408,-1.053,-1.0056,-1.1225,-0.8752,-1.0934,-0.4911,-0.3546,0.0039,0.0009,0.5875,0.1441,-0.7916,-0.361,-0.8198,-0.4248,0.8091,0.6939,1.5286,1.7435,1.468,1.2607,2.6665,1.5665,-0.0551,-1.0316,-1.0281,-0.6849,-0.0873
"IC18",2.7374,2.4389,2.2417,0.7567,-1.697,-1.552,-0.622,-0.5822,-0.6444,-0.0013,-0.1465,-1.0707,-0.4077,-0.9754,-0.6202,-0.3815,-0.0416,-0.7374,0.0601,1.9061,0.4844,-0.5276,1.5964,0.2,-1.5063,-0.3779,-0.0623,-0.6193,-0.3088,0.7954,1.5934,1.1172,0.7163,0.3941,0.3646,0.2338,-0.2961,-0.5581,-1.5603,-1.2514,-1.2285,-1.2978,-0.5615,-0.3281,-0.3077,-0.0922,0.0835,-0.6713,0.1246,-0.7025,-0.5706,-0.1094,-0.2023,-0.1021,-0.1388,-0.3614,0.1606,0.8713,1.0118,1.0111,0.2455,0.1683,-0.5501,0.1719,1.2057,0.96,0.7653,0.4679,1.4424,0.8166,-0.0048,-1.6528,-0.9753,-0.9449,-0.6587,1.2876,1.5759,0.5781,-0.0691,-0.4255,-0.4418,-0.9244,-1.2906,-0.8752,1.2402,3.3082,0.7631,-0.278,-0.0531,-0.3423,-1.1826,-0.0183,-0.4914,1.2937,0.8276,0.031,-1.2353,0.4876,0.664,-0.5979,-0.7969,-0.2523,-0.7217,-1.2904,0.3272,0.469,-0.2009,-0.8475,-1.9675,0.3016,0.9267,0.118,-0.6611,-0.4046,0.9458,1.8312,0.5274,-0.0251,-1.4192,-2.5077,-2.667,-2.3024,-1.4185,0.3217,0.545,0.5404,1.395,1.1493,0.8725,0.4548,1.4747,1.1908,0.431,0.5579,0.5048,-0.0963,-0.9672,-0.2103,0.0312,1.0464,1.1004,0.2939,1.6015,1.4984,0.6025,-0.2644,0.3558,0.2489,0.0189,-0.3301,0.0519,0.1765,-1.2228,-1.5657,-0.8159,-0.1289,-0.7222,-0.6729,-0.662,-0.0054,0.6336,2.1682,0.4948,-1.0132,-2.2832,-1.5277,-0.2368,1.6598,0.9138,0.2267,0.3963,0.2517,0.3348,0.9824,1.0109,-0.7968,-1.886,-2.3465,-1.4069,-0.5638,-0.0526,0.419,-0.3601,-0.1035,0.0271,-0.1962,-0.3231,-0.7769,-0.0222,0.252,-0.1208,0.5625,-0.2609,0.1389,0.8814,0.4573,-1.5306,-1.368,-0.0988,1.585,1.8862,0.9287,0.5279,0.8058
"IC19",-0.4892,0.8624,2.4445,0.0278,-1.3916,-1.5104,-1.3488,-1.6093,-1.1153,-1.2209,-1.0286,-0.654,0.4678,0.963,-0.2031,-0.01,1.2754,0.2653,-0.3792,-0.8471,-0.1031,0.2412,1.2798,1.4632,0.9636,0.8063,0.3674,0.5086,0.7794,0.7793,1.7601,1.1799,1.1737,0.8551,0.3999,0.9042,0.6303,0.367,-0.4299,-1.0266,-1.6145,-0.9521,0.7977,-0.473,-0.7675,-0.7421,-0.5015,-0.6089,-0.4345,0.0073,-0.3112,-1.4566,-1.0913,0.2948,0.6506,0.5254,-0.1342,-0.7122,-0.183,0.2868,-0.779,-1.3254,-0.4902,-0.5697,-0.272,-0.9852,-0.4491,-0.2104,0.6624,0.2837,-0.7896,-0.5825,-0.0607,0.0919,-0.5152,-0.0633,-1.113,-1.2991,-0.7618,0.6022,0.8789,1.3327,1.0498,0.6398,1.0873,2.0743,0.7318,1.6585,2.6906,2.0138,1.343,1.3325,0.895,2.4455,2.62,0.677,-1.9371,-2.1815,-2.3359,-1.724,-0.9473,-0.2257,-0.0947,-1.4194,-2.0172,-1.7818,-1.6633,-0.9383,-0.3859,-1.1419,-0.5301,0.3205,-0.084,-0.1382,-0.1184,0.4172,0.3939,0.7291,0.4113,0.3596,0.3717,0.4388,0.9862,-0.024,0.2476,0.2321,0.0605,0.4385,0.2173,0.5485,0.1234,0.1151,0.0057,0.3253,-0.5957,-0.2642,0.0711,0.1608,-0.6947,-0.2117,-0.3954,-0.8339,-1.2773,-1.0203,-1.2965,-0.9979,-0.2199,-0.5221,-0.3327,0.6414,1.023,0.2508,0.7125,1.5687,1.1873,1.8245,1.4514,1.554,1.5035,1.7003,0.5332,-2.1427,-1.6042,-0.5681,-0.2226,-0.5151,-0.7842,-0.175,-0.374,-0.6065,-1.1314,-1.2241,-1.0947,0.3185,0.9567,1.666,0.6699,-0.7615,-0.1985,0.6626,0.7821,-0.0147,0.0873,0.4703,0.9741,1.2831,0.9198,0.0825,0.3911,0.125,-1.1282,-1.1188,-1.404,-1.0356,-0.7053,-1.4538,-1.427,-0.902,0.9115,0.9316,0.9203,0.9901,0.387,-0.3343
"IC20",1.7304,0.8091,-0.2202,0.0974,0.3274,0.2288,0.8558,0.8717,1.2752,0.8825,1.5527,2.2893,1.4831,0.5456,0.3484,-0.3967,-1.542,0.223,-0.1456,-0.9867,-0.9628,-1.3953,-2.1597,-1.4483,-1.8569,-2.079,-1.5702,-1.8698,-1.8132,-1.0926,-0.5484,-0.629,-1.0221,-0.9128,-0.6553,-0.4708,-0.3135,0.4118,1.2483,1.5859,0.7811,0.0173,0.0598,-0.8864,-0.6347,-0.1157,0.8306,-0.0678,-0.7462,0.4973,0.7038,1.1785,1.2123,1.3421,1.4036,1.2246,0.5561,0.8461,1.2633,0.8171,0.0611,-0.5572,-0.2846,1.1012,0.8399,1.791,1.3557,1.1406,1.7169,1.1379,-0.4216,-0.3071,-0.2807,0.0396,0.5618,0.2602,-0.3085,-1.1432,-1.0377,-0.8096,-1.0179,-2.0926,-1.7623,-1.2683,-1.0693,-0.3964,-1.0504,-1.6653,-0.8717,-2.0234,-2.3104,-1.5187,-0.7,0.0618,1.7071,0.4004,0.0469,-0.8578,0.7012,0.4434,1.3554,1.7939,1.3848,0.4352,0.4759,-0.0275,-0.1228,1.2349,0.6958,0.2239,0.1606,-0.1736,0.3703,-0.1636,0.4307,-0.5745,-1.0296,-1.9056,-0.2297,0.309,0.1231,0.8209,0.4489,1.6798,0.9635,0.0866,0.501,1.3256,0.9991,0.7843,0.423,0.1119,-1.5203,-1.7881,-1.5387,-0.6309,-0.3901,-0.3452,0.059,0.3959,1.1313,0.9509,1.419,1.1319,0.8528,-0.1903,-0.5466,-1.0328,-0.137,0.0479,-0.7292,-0.5808,-1.5014,-0.9388,-0.0858,-0.0419,0.1534,-0.2391,-0.1838,-0.2439,0.5528,-0.1554,-1.0418,-0.6693,-0.0397,0.3452,1.131,1.759,1.6856,0.9152,0.1713,-0.511,-0.4078,-1.2245,-0.4021,-1.0714,-1.6899,-1.9941,-1.8134,0.3752,0.2943,0.8534,0.0211,-0.571,0.3851,0.5375,-0.9238,-1.1217,-0.3357,1.0209,0.197,-0.1804,0.5238,0.2346,-0.248,-0.5351,-0.2656,0.8251,1.6209,1.9117,0.2731,-0.0715,-0.2281,0.909
"IC23",0.424,0.4662,-1.3638,-1.0862,-1.1441,0.1288,0.9744,1.3858,1.1143,0.1252,-0.6029,0.9033,1.7681,1.078,-0.7285,-0.286,0.6555,-0.6691,1.8523,2.4146,1.4069,0.4831,0.595,0.8124,-1.152,-2.6913,-1.1277,0.0632,0.4536,-0.5899,-1.4815,-1.4176,-1.3769,-2.4167,-0.8626,-0.2955,-0.5838,-0.4429,-0.1919,-0.5662,-0.2441,-0.1509,-0.2916,0.0413,-1.351,-0.843,0.2667,0.935,1.1473,-0.3793,-0.6576,-0.7977,-0.428,0.2802,0.1836,0.0541,0.2828,0.3449,1.6727,1.2924,1.9216,2.6048,1.0456,-0.1713,0.3189,0.9148,1.0438,1.0738,0.5996,-0.0033,-0.7774,-1.0486,-0.8731,-0.3438,0.6079,0.4168,-0.183,-0.5354,-1.2494,-2.4092,-2.3565,-0.2383,-0.0568,-0.3799,0.1034,0.3028,0.192,0.7869,-0.0333,0.2447,-0.8379,-1.0829,-1.0502,0.2558,1.1841,1.3165,-0.2985,1.5791,1.7366,1.8113,1.7119,1.3791,0.0513,-1.3132,-0.8926,-1.0619,-1.7352,-0.4179,0.5726,1.1359,-0.0131,-1.4317,-1.8011,-0.7277,-0.2362,1.2041,0.3466,-0.4865,-1.1764,-0.6597,-0.1652,-0.4826,-0.1197,-0.6526,-0.5705,-0.3367,0.5931,1.0406,1.0871,0.5516,-0.2205,-1.0371,-1.3273,-0.2657,-0.4775,-0.1758,0.8602,1.4961,0.6683,0.5221,0.3263,0.2593,0.4392,0.7784,-0.0108,-0.1842,-0.2051,-1.2655,-0.5408,0.6789,0.2473,0.1181,1.1291,1.1307,0.9254,0.2623,0.0541,0.0039,0.1924,0.9847,1.3755,1.1864,-0.0818,-2.2928,-1.2862,-0.5385,-0.6868,-0.4579,1.0326,0.9884,0.0275,0.4895,0.2825,0.8564,0.0132,-1.1559,-0.8739,-0.8433,-1.5938,-1.0814,-0.4331,-1.9283,-1.9133,-0.4179,-0.6485,0.0155,0.5024,0.3901,1.0279,0.1282,-0.7149,-1.263,-0.4881,1.523,-0.2124,-1.132,-0.6579,-0.8369,0.4819,1.3159,1.7962,2.3729,1.3133,0.1421
