"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.1361,-0.0484,-0.4613,0.5589,0.185,0.3821,0.4275,0.8683,0.1724,-1.0934,0.176,-1.1198,1.1546,-0.1871,-0.496,0.565,-0.6891,-0.3917,-0.5977,-0.026,-1.2739,0.6559,0.363,-1.3054,0.3394,-0.1445,-0.1622,0.2809,0.0507,-1.3122,0.2085,-0.2256,-0.2669,0.3908,-1.2871,0.1492,-0.5978,0.4378,-0.3391,-0.6288,1.3765,0.4319,0.3409,-0.3071,1.1888,-0.7741,1.8305,-1.6553,1.1972
0.4315,0.788,-0.0578,0.3887,0.1015,-0.0896,0.2299,1.3166,-0.3711,0.0542,0.062,0.2326,0.2407,-0.2421,-0.069,0.5101,-0.7776,0.5193,-0.1822,-0.1714,-0.2007,1.2539,0.0062,0.2135,1.041,-0.172,-0.1552,-0.2984,0.2516,-0.9424,-0.4613,-0.1071,-0.4363,0.8645,-1.8721,0.0227,-0.2614,1.2373,0.5769,-0.0699,1.9074,0.9028,1.6111,-0.7086,0.1744,-0.5209,1.6297,-1.1219,1.417
0.0275,-0.2864,-0.4146,0.59,-0.3951,0.8584,-0.4697,-0.182,-0.8427,-0.4442,-1.3358,-0.0267,0.8198,-0.4837,-0.0949,1.0334,-0.7119,-0.727,0.1182,-0.2924,-0.1308,0.6389,0.1527,-0.5498,0.3401,-0.1045,-0.54,-0.5434,-0.3091,-0.4058,0.3134,0.4342,-0.4556,-0.5561,-0.6112,0.058,-0.2447,1.3499,-1.071,-0.0296,0.8005,0.4201,1.812,-1.0498,0.6696,-1.0185,1.4418,-1.2533,0.8517
0.6563,-0.7231,0.121,0.4534,-0.1626,-0.664,-0.1504,-2.4304,-0.5006,-1.4545,-0.5874,1.2505,0.4487,0.1552,0.6574,0.8219,-0.0848,-0.499,0.596,-0.0521,-0.4898,-0.5176,0.1254,0.2925,0.5744,0.5921,-1.2225,-0.4078,-1.6112,-1.0776,0.6804,0.6695,-1.1305,-1.0918,-0.6644,0.1617,-0.2546,1.3304,-2.2431,-0.046,-0.306,-0.6074,2.0194,-1.4539,0.154,-0.1771,1.6764,-1.4994,0.8015
0.6136,-1.3088,0.1375,0.017,-0.1907,-0.3191,-0.9317,-3.3053,-0.125,-2.033,-0.8042,0.0419,0.1806,-0.0341,0.7094,1.0253,0.3528,-1.4835,0.5534,0.7605,-1.4032,-1.0076,1.0808,-0.6769,-0.1124,0.3637,-1.8732,0.5137,-1.6984,-0.6603,0.9901,0.6729,-1.2296,-2.1882,-0.9491,0.3162,-0.6722,1.2558,-2.3315,-0.7821,-1.1388,0.7415,1.2882,-1.8033,-1.061,-0.8232,0.5472,-1.8051,-0.4235
0.5657,-0.9171,0.5022,0.5795,0.8454,-0.48,-0.3976,-2.0378,-0.0991,-0.5819,-0.8311,-0.1721,-0.0711,0.6865,0.7648,0.9987,0.3133,-0.2397,0.1341,0.7788,-0.895,-0.689,0.648,-0.7563,-0.0794,2.2149,-1.2049,0.8755,-1.5814,0.1983,0.4683,0.7627,-0.5973,-0.5614,-1.1059,1.1105,-1.1855,0.5964,-1.7896,-0.9809,-0.7646,-0.1143,1.1714,-0.5194,-1.4275,-0.8721,0.5443,-0.9274,-0.9419
0.1103,-0.48,0.3223,0.4822,2.022,-1.0483,0.3265,-1.6181,1.2544,-0.262,-2.1785,0.6236,-0.1168,0.3996,0.5435,0.3768,0.443,-0.2789,0.5487,1.2129,-0.6237,-0.4227,1.6984,-0.5956,-0.3792,2.6557,-0.6274,0.7275,-1.4263,-0.441,0.5327,1.4456,0.8347,-0.6352,-1.3358,1.3147,-0.9642,-0.927,-1.4693,-0.3572,-1.1961,-0.2534,0.1144,0.4781,-1.3468,-0.0628,0.1038,-0.5425,-0.1022
-0.4305,-0.139,0.8065,0.4359,0.6925,-0.5523,-0.1221,-2.2973,-0.6561,-0.7869,-0.8092,-0.7299,0.2611,1.0132,0.2658,0.9102,0.1865,0.4914,0.7078,-0.575,-0.2054,1.1979,0.5301,0.2424,0.985,0.3711,-0.2011,0.5405,-0.6339,-0.4564,0.3916,1.0428,-0.1713,-0.459,-0.8235,1.8977,-1.0702,-1.6266,-0.4594,-0.4108,-0.7014,1.8134,-1.1729,-0.1651,-0.2324,-0.2379,-0.3766,-0.0841,-0.2774
0.2894,-0.8697,0.5512,1.067,1.4111,-0.823,-0.1657,-2.0482,-0.3174,-0.0737,-1.1525,-0.8133,0.8254,-0.2544,0.0313,0.9897,-0.9129,0.4484,-0.7431,0,-1.3407,0.3665,1.0368,-0.0581,0.4081,1.1804,0.4579,1.7106,-1.2385,0.5162,-0.4649,1.4656,0.4506,0.493,-1.2738,2.7338,-1.2951,-1.1239,-0.8453,-0.6456,-0.8959,1.3088,-1.2528,-0.8256,0.7726,0.5316,-1.229,-0.2143,-0.1732
1.2224,-0.693,0.5265,1.3546,0.9264,-0.9959,0.1963,-1.8645,-1.0149,1.2758,-0.0618,-0.387,1.2798,0.221,0.4148,1.1827,-0.3248,0.8209,-1.195,-1.2936,-1.0441,0.8755,1.3011,0.5963,0.572,0.9796,-0.051,2.1342,-0.9265,-0.4104,-0.7685,0.4985,0.1683,-0.3481,-0.7137,3.267,-1.3728,-0.2856,0.5012,0.1415,-0.6941,0.0412,-1.0625,0.1148,0.9019,1.7599,-1.9756,0.1665,-0.0626
1.0078,-0.1751,1.2983,0.9418,1.4658,0.0823,0.4622,-1.1198,-0.6352,-0.3902,-1.7554,-0.6871,1.4543,0.1843,0.9449,1.7756,1.6999,1.2392,-1.0391,-0.8768,0.3492,0.1925,1.3152,0.0454,1.269,0.9855,-1.1965,1.783,0.3319,1.6229,-1.4229,0.9071,1.369,-1.355,-0.6573,2.3537,-0.9481,-2.1832,1.0675,0.9475,-1.5563,0.0569,-1.3658,0.6058,1.4969,1.8151,-2.0091,-0.2399,0.4304
1.2409,0.3039,0.4284,0.8485,2.2941,0.8286,0.9306,-0.7508,-0.7304,1.5277,0.0295,0.9154,0.565,-0.2818,1.1345,1.6467,1.7696,0.3198,-1.1402,0.2647,-0.4366,-0.738,0.1897,0.1947,0.6598,1.4558,-0.9581,1.2954,-0.0051,2.5334,-1.5941,0.0247,1.9621,-1.1387,-0.4786,2.2305,0.2636,-1.1702,1.5208,0.3105,-0.0448,-2.0442,-0.5405,0.7744,0.2199,2.2927,-1.6321,0.2004,0.8557
0.6883,0.7164,0.7746,0.789,0.1745,-0.4734,0.1695,-0.3515,-1.6015,1.0352,0.0111,-0.3128,-0.2311,0.5575,0.8486,1.479,2.8934,1.1467,-1.0054,-1.4993,-0.2808,0.1223,-0.5718,-0.3378,1.3898,0.2718,-0.5984,0.635,-0.0436,2.2345,-1.9568,0.5527,1.4629,-1.6676,0.134,2.3556,-0.1012,0.6818,1.9496,0.6,-0.9224,-0.8798,-1.2364,1.2953,-0.2083,1.7975,-1.2925,0.8907,0.4205
0.8125,0.0971,0.6002,-0.1217,-0.0033,-0.5031,0.1407,-1.0555,-1.1617,0.277,-0.3844,-0.7002,-0.64,-0.2326,0.6839,0.6422,2.3911,1.0356,-1.5171,-0.457,-0.4294,-0.8053,0.2763,-0.1165,1.694,0.6489,-0.333,0.366,-0.5507,1.9905,-1.2238,0.9477,0.812,-1.6832,0.1298,2.1368,1.223,0.2804,1.4898,-0.2612,-0.8615,-0.8027,-1.4639,1.1611,-0.2586,0.7678,-1.2024,0.5119,0.528
0.579,0.1147,0.5722,-0.1526,-0.6707,1.6546,-0.5113,-1.0244,-1.7163,0.5847,-0.0413,-0.2304,-0.1052,0.0933,0.4202,1.0257,1.4105,0.9813,-1.6875,-1.293,0.4815,-1.1493,-0.0955,-0.3257,2.5516,0.063,0.0828,-0.0889,-0.7632,2.2903,0.3644,-0.0939,-0.2719,-2.1197,0.7156,2.2274,0.5033,0.2791,1.3515,0.6,0.1445,-0.084,-1.7312,0.818,1.2296,0.2821,-1.2978,0.5749,0.0981
0.6226,-0.0261,0.3021,0.1634,-0.1818,1.2951,0.0931,-0.1001,-1.4947,0.0394,-0.7366,-0.1591,-0.5636,0.2089,0.2339,0.6856,0.8149,0.1715,-1.6276,-0.9436,-1.3249,-1.6324,0.3636,0.5944,1.4339,0.8842,-0.076,-0.0713,-0.4861,1.4,-0.457,1.07,-0.8017,-0.5908,0.1872,1.2235,1.0203,0.0538,1.0607,1.363,-0.4739,0.1861,-0.9788,-0.6241,1.2017,1.176,-1.3012,0.4813,0.957
0.2592,-0.0923,0.579,0.6727,-0.4699,0.9985,0.0248,0.0996,-0.3505,-0.8513,-0.8139,0.0441,-0.3406,-0.8198,0.2894,1.2832,0.3602,-0.139,-0.9801,-0.3548,-1.0506,-1.6424,1.1986,1.0246,0.9123,0.6088,0.6947,0.3034,-0.8108,0.4307,-0.1884,1.8282,-0.9634,0.5697,0.266,1.4837,0.0216,0.2196,0.5632,1.552,-0.4228,0.7403,-0.9817,-0.9087,0.9857,0.3305,-1.716,0.1144,-0.4039
0.6939,-0.1746,0.1489,0.5743,-0.6833,-1.5022,0.1226,0.8416,-0.0972,0.5282,-0.9323,-0.4178,0.6583,-0.9749,0.4733,1.726,-1.7867,-0.3838,0.1982,0.5009,0.0643,-1.1373,0.7728,1.6132,-0.3393,0.5769,0.0588,0.3255,-0.4789,0.1852,-0.5337,1.6363,-1.461,1.3457,-0.2557,0.5379,0.0484,-1.148,-0.5358,0.0165,-1.3124,1.0413,-0.7651,-1.3389,-0.2684,0.4048,-0.4774,-0.3185,-1.1079
0.192,0.5913,0.3809,1.1607,0.2504,-0.9634,0.7162,1.1394,1.3635,0.7257,-0.8368,-1.3991,0.9994,-0.857,1.0998,2.4749,-1.7572,0.5136,0.9473,0.8022,1.8473,0.0946,0.0099,0.7871,0.1782,0.4482,0.0357,0.09,0.9167,1.569,-0.2209,0.8851,-0.5159,0.9948,0.3624,-0.3684,-0.9622,-1.3503,-0.8653,1.2892,-1.1927,1.8826,-0.5387,-0.9569,-0.3861,-0.2168,0.8442,0.0484,-0.726
0.0948,0.5294,-0.1697,0.7705,0.2914,0.2689,1.4084,-0.5821,1.9793,1.844,0.7758,-1.9356,1.0069,-0.288,0.317,1.6065,-1.5165,-0.5194,0.4033,0.7795,2.1758,0.7149,-1.1485,1.418,-0.7267,-1.0583,0.7867,0.1029,0.7407,0.3516,-0.3437,-0.1447,0.1349,0.7444,1.3565,0.4003,1.0275,0.4567,0.1819,-0.1437,1.1925,0.3729,0.7432,-0.2078,-0.481,-0.966,1.6229,0.7309,1.1236
-0.1887,1.004,-0.3422,-0.1711,0.0777,-0.3003,1.0057,-0.6281,1.8018,0.6477,0.1239,-0.6383,0.0937,0.4205,0.369,0.2631,-0.391,1.088,0.5519,0.5037,1.8263,-0.4299,-0.0083,2.205,-1.3657,-1.6267,-0.0622,0.0055,0.4532,-0.6754,-0.4259,0.8474,-0.1539,0.3923,0.4079,-0.1609,1.4075,0.115,-0.0892,0.9419,1.6433,-0.4507,1.0059,0.5813,0.1288,0.4838,1.3296,1.2222,2.5721
0.2693,0.525,-0.7012,-1.272,-0.1576,-0.6235,0.124,0.2923,1.7611,-0.7796,0.481,-0.6454,0.606,-0.3357,-0.0508,0.1844,-0.9977,0.3972,1.4928,0.8378,0.8148,-1.5154,0.5567,1.7486,-1.8176,-0.8268,-0.2636,-0.1838,0.5169,-0.2573,-0.1531,0.4421,-0.2001,0.6448,0.3053,-0.051,1.5689,0.1538,-0.9694,0.9006,0.8933,-0.7394,0.4977,0.0929,-0.598,1.0209,-0.375,1.3726,1.6521
0.1585,-0.3125,0.2369,-0.2751,-0.4034,-1.2649,-0.506,-0.2013,1.469,0.2638,0.3394,-0.6982,-0.0859,0.0297,0.1052,0.5562,-0.1648,0.8874,2.3999,-0.1878,1.1203,-1.1169,0.0192,1.5043,-1.7196,-0.7234,-2.0512,-0.706,1.8597,1.0846,0.1793,0.0263,-0.6337,1.0718,0.2415,-0.3646,1.2803,-0.3459,-1.2772,0.0471,0.2691,0.1761,0.2933,-0.4365,-2.5355,0.6721,0.267,1.2188,0.7731
-0.0703,-1.28,0.565,0.9637,-1.0663,0.7564,0.042,-0.4633,1.927,0.2355,-0.438,-0.1481,-0.4954,0.9746,-0.3942,1.0913,0.9906,-0.3861,2.6545,0.6463,1.0404,-1.0146,-1.2066,0.38,-2.0659,-0.2957,-1.7251,-0.4932,1.3517,0.495,1.4694,-0.6266,-0.0017,-0.0974,1.1246,0.0003,0.2283,-0.2967,-1.5806,-0.3091,-0.0014,-0.2917,0.0839,-1.4537,-2.2245,-1.2103,-0.2677,0.6178,0.3736
