"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.1487,0.0733,-0.557,0.9665,0.8738,0.6357,0.0316,0.0956,-0.8695,1.6284,-0.441,0.7775,-1.0584,1.0835,0.1877,-0.255,0.9274,0.2985,0.9179,0.5221,-1.4953,0.3698,1.5557,-0.0039,-0.8247,0.5678,-1.0291,-1.3113,0.929,-0.4123,0.9019,1.0314,-0.6037,0.5438,0.0403,-0.2819,0.308,-0.0287,-0.649,0.0104,0.8879,0.5393,0.041,0.6094,-0.2284,0.6985,0.0478,-0.8873,1.9854
-0.1175,0.3407,-0.7633,0.0881,0.2064,-0.4593,-0.2923,0.4425,0.6567,0.5842,0.2042,1.2729,-1.6276,1.2742,0.8547,-1.1603,0.1184,-0.2153,0.6409,-0.043,-0.7442,-1.3137,0.8984,0.7564,-0.853,1.0816,-1.3361,-1.1222,-0.392,-0.9335,1.1667,0.5764,0.1988,0.1773,-0.4034,-0.937,1.7441,0.7895,-0.8377,0.6333,0.9354,-0.0615,1.4514,-0.0587,-0.4598,-0.1419,0.2763,-0.775,1.4075
0.6089,-1.225,1.0032,2.4995,-0.6139,1.8003,0.2547,-0.9622,0.2848,1.5509,-0.1309,0.0585,1.3384,2.4366,1.2083,-0.6951,-0.3087,-0.1506,1.0968,-0.4886,0.3719,-0.0336,-0.4142,-0.7779,-1.2435,0.5989,0.7241,0.0114,0.5777,0.9173,0.8926,-0.8731,-0.8058,0.1743,0.3815,0.097,0.7102,0.1697,-0.2964,0.3807,0.195,-1.0147,0.4645,2.1574,-0.1224,-0.4816,0.1638,-0.5067,-0.9202
1.8454,-0.9203,0.4384,1.7608,0.1633,-0.5927,0.1594,-0.6583,2.1062,0.8891,2.6599,1.2166,0.1484,1.5992,1.9318,-1.5319,-0.7794,0.8992,1.4365,0.4671,0.4516,-0.9525,0.3407,-1.2356,-0.9321,1.2912,-1.2969,-1.1391,0.7868,0.2407,0.4886,-0.7838,-0.0188,0.6421,-0.283,-1.9273,0.0768,1.2487,-0.9457,1.736,-0.2605,-1.361,0.4088,1.6109,-1.8642,-0.3617,0.2102,-1.0081,-0.6795
0.9336,-0.2547,0.6932,0.475,0.3337,0.258,-0.2647,-0.1515,0.92,2.0523,0.1317,0.2557,0.7965,1.3415,-0.2733,-0.6656,0.5953,-0.4013,1.7845,-0.2928,0.3723,0.0226,-0.6756,-0.7515,-1.1729,1.0362,-0.5241,-0.318,1.4638,-0.7346,-0.6445,-0.5229,-0.6699,0.4453,0.8327,-0.9585,0.7575,-0.5097,-0.3867,1.1098,-0.7229,-0.2825,-0.4002,2.5982,-1.314,-0.5515,-1.2873,-0.8803,-0.2013
-0.1782,0.2449,-0.4069,-0.2331,-1.1902,0.1033,-0.4657,-0.6423,1.3575,0.2973,-0.7338,0.4933,0.401,1.3543,0.5609,-0.7673,1.4674,-0.7713,2.1343,0.0275,-0.0348,-0.9658,-0.9156,0.6998,-1.3539,0.0226,-0.5533,-0.6729,1.499,-1.469,0.5056,0.6785,1.5936,1.324,-0.253,-0.3062,0.1538,-0.2163,0.0777,2.545,-1.3329,-0.1888,-0.1907,1.3927,-0.7961,-0.1912,-0.8392,-0.144,0.5168
-0.1956,-1.0392,-0.8161,-0.2149,-1.0212,0.6162,0.6102,-0.3113,0.0065,1.4701,0.3347,0.5501,0.4773,2.0521,-1.0323,-1.1514,1.4197,-0.2148,1.5684,0.9737,-1.5343,0.3112,-1.0126,-0.4811,-1.317,-0.2831,0.3541,-0.2705,1.596,-0.0268,0.6684,0.384,-0.4751,0.725,0.0833,0.8357,0.9456,-0.7349,-0.1958,1.5639,-0.3124,-0.1945,-0.8945,0.8668,-0.9243,-0.865,-0.6918,0.5108,-1.2601
-1.1032,-0.9432,-0.9193,-0.2857,-1.1131,0.3414,-0.4276,-0.9671,1.3914,-1.2332,-0.4201,0.9412,-0.1185,1.642,-0.2681,-1.0461,0.582,0.4863,1.1006,1.0053,-1.7786,-1.4087,0.4542,0.5393,-0.9963,-1.111,-1.2776,-0.9481,-0.1366,-0.8222,-0.2325,0.5287,1.2449,0.9439,0.1469,-0.5709,0.5925,-1.3544,-0.651,2.8539,-1.3173,-0.2257,-0.4936,0.1517,-0.4953,0.1753,0.1943,1.3741,0.6402
-0.9829,-1.0356,0.3738,1.5672,-0.558,2.7837,-0.5132,-0.5636,-0.0969,-1.269,-0.8919,0.62,0.6881,0.8364,-0.0728,-0.7989,1.4701,1.8175,1.4948,-0.2276,-0.5481,0.0604,0.2678,-1.4965,0.3533,-1.0547,0.0252,-1.105,0.9535,-0.1052,0.31,0.6604,0.5728,1.3259,1.1372,-0.152,-0.8782,-1.178,-0.6447,1.5893,-2.1979,0.6881,-1.7375,1.9117,0.5942,0.0076,-0.98,0.3766,-0.2238
-0.5981,-0.5705,-0.919,0.178,-1.4702,1.3898,-0.375,-0.2234,0.5504,-0.1379,0.0411,1.181,0.1485,-0.0832,-1.5042,-0.5202,0.0862,-0.8437,0.4133,-0.3817,-1.3009,-1.5591,-0.4175,-0.2875,0.1335,-0.2991,-0.3157,-0.0253,0.0673,-0.3237,0.0932,-0.3044,1.4884,1.1734,0.8581,0.4364,1.3263,0.4033,-0.4985,1.1888,-1.1413,-0.0251,-0.1673,-0.084,0.729,-0.7647,-1.2555,0.4646,-0.9706
-0.2302,-1.2683,-0.8838,1.1063,-0.2839,1.3062,-0.7904,1.512,-0.2092,-1.3944,0.6485,0.5221,-0.7026,0.2149,0.359,-0.7146,-0.0092,-0.599,1.5527,0.1659,-0.8689,-0.8539,-0.2184,-0.7281,0.0374,0.6302,-1.0442,0.2529,0.3326,0.917,1.3008,0.3351,0.8301,0.2006,0.1736,0.4226,0.2088,-0.5325,-0.8834,1.9843,-0.6414,0.1745,-0.1926,1.2969,0.0776,-0.7246,0.6739,-0.8398,-2.289
-0.0897,-1.2094,-0.4042,0.7458,0.3819,-0.9616,-0.5129,-1.5669,-0.303,-0.2445,-0.0092,0.2136,-1.3673,-0.075,-0.081,-0.7755,-0.7172,-0.0885,0.4309,-0.256,-0.3128,-0.497,0.0508,0.697,-0.9335,-0.4342,0.3605,0.8834,-0.2035,0.586,0.303,0.23,-0.1556,0.9889,-0.8874,-0.2027,0.1015,-0.7132,-1.2291,0.3073,-0.4142,1.4133,0.609,-0.3478,-0.1535,-1.5489,-1.331,-0.9623,-1.4242
