"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.79,-1.2248,0.0186,-0.8695,-0.5444,2.3404,1.3917,-0.5898,0.5985,-0.1204,0.3861,0.7751,-1.0595,-0.0307,1.0414,0.4273,0.3598,0.4386,-0.8627,-0.44,1.0181,-1.0284,-0.0072,0.7038,1.0245,0.0369,0.1809,-1.1139,0.6854,0.3886,1.6172,-0.8739,2.1986,-0.6857,-0.3256,-1.3607,-1.1986,1.0397,1.3069,2.1183,-0.0266,0.4145,-0.6861,1.5656,-0.2691,0.0445,0.2865,0.5216,0.3961
-1.1435,-1.229,-0.3224,-1.5127,0.1105,0.0016,0.5438,-0.0333,0.5495,0.6809,0.109,-0.4968,-1.434,-0.2448,0.2289,-1.2691,-0.2623,0.53,-0.0025,-0.4205,0.7557,0.8067,-0.5547,0.2217,0.6719,-1.4779,0.6096,-0.0642,0.5463,-0.8202,-0.8931,-0.0321,0.9485,-0.0142,0.1452,-0.4038,-1.1327,1.0259,1.387,1.4913,0.419,1.128,-0.5911,0.7257,-0.0156,1.2609,0.3754,0.9965,1.5559
-1.4784,0.6592,-1.0745,-0.8314,0.2654,1.078,2.0325,-1.2829,-0.1487,1.1262,1.3479,0.2043,-0.1988,-0.5508,-0.2977,-1.7747,-1.5557,0.3021,0.4003,0.1406,0.93,1.8121,-0.1646,0.9095,-0.7257,-0.5669,0.3714,0.0935,0.276,-0.1685,0.411,0.1682,0.9526,1.3182,1.1873,-0.7993,-0.4586,0.6838,0.4905,0.2489,1.2745,1.7184,-0.3856,-0.0406,0.7851,0.7372,-0.2954,1.4799,1.8535
-2.1871,0.1639,-1.3322,-0.173,-2.4826,0.8001,0.5343,-2.6244,0.0384,-1.3254,0.6203,0.6264,1.0619,-0.6639,-1.7159,-0.4414,-1.3038,-0.2347,1.2202,1.0043,1.2136,0.0878,0.4551,0.6181,-1.3178,-0.2435,0.6322,-1.2072,0.7565,-0.006,1.5956,0.0589,0.4256,1.5477,0.7583,-1.329,0.6599,0.207,-1.4567,-0.9067,1.1045,1.9888,-0.7985,0.0421,0.5777,-1.0519,-1.3657,1.3939,0.3308
-1.3383,-0.6383,-0.4704,0.5171,-1.5041,0.3608,-0.4734,-1.8276,1.3335,-0.8325,-0.073,-0.537,0.8132,0.7064,-0.4824,1.0611,-0.4821,-0.3947,2.3429,0.7834,-0.5511,-1.4394,-0.1923,-0.6256,-0.5318,-1.3689,0.1887,-0.3679,1.8892,0.3299,1.7589,0.0239,-0.7265,1.3647,0.3299,-1.0896,-0.1242,-0.7101,-0.6755,-0.5105,-0.6263,1.3104,-1.603,1.0385,-1.5582,-0.7742,-0.208,1.3121,0.3196
-1.0693,-0.281,1.524,-0.1273,-0.7639,-0.5033,-2.1776,-0.7059,-0.2694,-0.5821,-0.1815,-1.2114,0.3863,1.8348,0.3443,0.4608,0.0244,-1.2723,0.7033,-1.3105,-1.5153,-2.4679,-0.9942,-1.3598,-1.0677,-1.1576,-0.3751,-0.976,1.7966,0.4279,0.9433,-0.0308,-1.1759,1.1867,-0.1609,-0.0281,1.4426,0.4418,-0.5298,0.1602,0.2489,-0.9112,-1.0822,1.6302,-1.6112,-1.1243,-0.9359,1.2782,0.535
1.5122,0.7038,1.1316,0.0524,0.4323,-1.1634,-0.261,-0.1605,-1.0273,-0.8199,0.1378,0.6734,0.292,0.8063,0.5421,0.5974,-0.0196,-1.0325,0.6561,-1.1589,-0.2878,-0.7406,0.2514,0.8724,-1.2379,0.9185,0.2791,-2.3544,1.4955,-1.5609,0.9063,-0.8591,-0.7039,1.1761,0.1802,-0.557,-1.0704,0.6701,-1.1767,1.6428,-1.3937,-0.6895,-1.4826,2.7383,-0.1806,-0.6824,-1.2961,1.258,0.514
0.9056,-1.0479,1.5618,-0.0746,0.3173,-0.6945,-0.5663,-1.3509,0.2901,-0.747,-0.6392,-0.6013,0.5688,1.7281,0.7758,0.5134,-0.1343,-1.0108,1.4914,-2.2819,0.2352,-1.0401,-0.1748,-0.5205,-1.3726,-0.6984,0.7197,-1.6714,1.577,-0.5967,0.8613,-0.5007,-0.6098,-0.0124,1.2281,-1.3667,-0.3483,0.3311,-0.9921,1.2509,-1.4005,-0.0156,-2.6085,2.6958,-1.4195,-0.6584,-0.9577,1.387,0.2703
0.4509,0.0414,2.674,-0.0256,0.2648,-0.4346,0.5654,-2.7055,-0.3373,-0.4523,-0.7681,-0.2106,0.4843,1.0389,0.6812,0.2318,-0.3254,-0.5479,0.7387,-1.9419,-0.0489,-0.9531,-0.6083,0.1163,-1.7757,0.3826,1.6798,-0.0627,0.9264,0.033,0.3887,-0.709,-0.5153,0.5085,0.4528,-1.2153,-1.1786,0.6655,-0.6717,1.1184,-0.6989,-0.7077,-1.3127,1.7838,-1.5738,-0.9208,-1.611,0.8735,0.4784
2.0369,2.1853,2.3601,0.5823,1.6071,-1.4595,1.8095,-1.4496,-1.58,0.7995,1.2861,2.2361,0.632,1.1507,1.5762,-0.0222,-0.2672,-0.6202,0.4328,-2.0494,-0.1261,-0.3064,1.0987,2.3958,-1.8869,1.752,1.5931,0.1864,1.1589,-0.2139,3.014,0.2659,0.8496,1.7063,-0.5115,-1.5518,-0.8906,1.3415,0.2493,2.0998,-0.8772,-0.1023,-1.3842,1.8831,-1.168,0.7923,0.0269,1.5025,1.7337
