"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.5334,-0.2626,0.4359,0.491,0.4809,-0.1869,-0.5438,-0.4461,0.011,-0.1152,0.4222,-0.842,0.2227,0.3218,0.1831,1.0236,-0.266,0.1425,0.555,0.3811,0.3464,0.2445,-0.9999,0.2752,-0.4294,0.1313,0.5785,0.4414,0.6222,-0.6556,-0.2405,-0.5011,0.2122,0.7086,0.4264,0.6949,-0.6024,1.2511,-0.8332,-0.0309,-0.2099,-0.5442,0.5694,0.6954,0.0877,0.0724,1.4058,-0.3371,0.5604
0.6329,0.023,-0.1226,0.8291,1.0397,0.2102,0.4653,-0.9319,1.6462,-0.0422,0.0953,0.3184,0.4772,0.4126,1.5291,0.3882,-0.9311,0.5171,0.2037,0.4619,0.5134,-0.0585,0.9878,0.3619,-0.1726,0.7864,-0.1678,0.2721,1.4704,0.4336,-0.1859,0.4746,0.201,0.6186,0.1913,-0.2751,-0.0492,0.4367,0.2675,2.6909,-0.0853,0.2756,0.4264,1.2978,-1.2061,0.5747,1.5392,1.0062,0.8276
-0.387,0.1504,0.5556,1.0335,0.3937,0.4254,0.5917,-0.3142,0.1875,0.1116,-0.6751,0.3611,0.3878,0.8976,0.8148,-0.3419,-0.5425,1.0728,0.5747,0.3166,1.3463,0.5843,-0.3584,0.3725,-0.1245,-0.2036,0.8623,0.5414,1.5791,0.6322,-0.1533,-0.8028,-0.0103,-0.0941,0.2514,0.2469,0.0317,-0.5029,0.5284,2.0753,0.0142,1.1023,0.1861,1.1645,-0.4326,-0.0564,0.1556,0.8798,0.4543
-0.0168,0.04,0.2484,0.6562,-0.2323,0.4413,1.0912,-0.0235,-0.4895,0.3873,-0.0021,0.3835,0.6279,0.3757,-0.306,0.0461,-0.944,0.4152,0.0328,0.3137,0.4209,0.5037,-2.0005,0.8143,-0.4267,-0.9908,0.9078,0.5079,0.5283,1.231,-0.0072,-1.3645,0.8833,-0.2415,-0.4455,0.2442,0.4298,-0.4735,0.3602,0.7924,0.2166,-0.1879,0.6532,0.5852,-0.0923,0.0637,-0.4139,0.5093,1.0836
-0.2358,-0.1389,-0.1667,0.9661,-0.4003,0.4677,-0.0345,-0.4138,-0.1684,-0.7243,-0.6604,-0.0309,0.5313,-0.1651,0.2247,0.0936,-0.0479,0.9474,0.3919,-0.4437,0.334,-0.0399,-0.378,-0.9654,-0.5258,-0.2186,1.5048,0.5698,-0.9174,1.081,0.3812,-0.3364,-0.151,-1.1256,0.322,0.8341,0.0725,-1.4132,0.5379,-0.0532,0.2128,-0.5812,0.0591,0.4274,0.692,-0.1787,0.6576,1.0105,1.008
-0.4501,0.5771,-0.295,-0.4169,0.1003,-0.0928,-0.0072,-0.4774,0.0351,-0.4788,-0.9755,-0.035,-0.6716,-0.4929,0.1573,-0.5096,0.0264,0.4084,-0.1658,-0.5056,0.0661,0.2343,-0.6346,0.141,0.0085,-0.3756,1.0494,0.1299,-1.2383,1.362,-0.1028,-0.4018,-0.6801,-1.159,-0.3626,0.8806,-0.6119,-0.4061,1.0783,-0.0196,-0.011,-0.1551,-0.4006,0.9293,-0.1039,0.8019,0.8889,1.1438,1.1317
-0.5115,1.3771,-0.221,-0.6108,0.067,0.5023,-0.1233,-0.3619,-0.073,-0.232,-0.1932,-0.2566,0.3709,-0.6409,0.2846,-0.1019,-0.1632,0.4461,-0.3388,0.3499,-0.2619,0.2255,0.2382,0.2948,0.2329,-0.0079,1.237,0.8234,-1.9607,2.1351,-0.3368,0.2862,0.3869,-0.1011,-0.9931,1.1069,0.1111,1.2424,0.9813,0.0912,-0.1698,-0.6811,-0.5961,1.2493,1.0925,1.1972,1.7649,0.9122,1.4934
-0.8882,1.3341,0.1904,-0.3503,-0.2618,0.642,0.3197,-0.8479,0.5142,-0.0644,-0.3321,-0.7921,-0.2683,0.1861,0.6014,-0.3842,0.4093,0.6265,0.1862,0.5097,0.0039,0.2469,-0.1546,-0.4505,0.4645,0.853,0.391,0.5011,-1.1644,1.5089,0.1826,-0.1357,-0.7155,-0.2636,-0.5375,1.1299,0.5992,0.6705,1.5449,0.4059,0.2784,0.1277,-0.5734,0.8914,0.2296,0.4714,1.4672,1.7177,0.6269
-1.6208,0.5836,0.0409,0.3391,-0.6754,0.8978,-0.2648,0.0042,0.1089,-0.5527,-0.5323,-0.2035,0.4057,0.1145,0.0787,0.6224,0.3382,0.1088,0.4965,-0.1218,0.8794,0.4778,-1.0133,0.0078,0.438,-0.0485,0.751,-0.068,-0.1148,1.2264,0.8989,0.3873,-0.2494,-0.6637,0.2917,0.629,0.3516,-0.3283,1.3335,1.4015,0.7788,1.5008,-0.5379,0.5102,1.2109,-0.8519,0.0134,1.687,0.2605
-0.3986,-0.1712,-0.9944,0.2236,-0.3674,0.4406,-0.2767,-0.3546,0.6005,0.487,0.1864,0.3889,0.3983,-0.0326,0.1291,0.4536,0.3345,-0.6172,0.1015,0.359,0.4284,-0.0656,-0.2864,0.0213,-0.0838,-0.2185,0.3468,-0.3202,0.9279,-0.3002,1.3215,0.723,1.0278,0.2963,0.1583,-0.47,0.8486,0.1604,0.7952,1.7346,-0.0619,-0.4614,0.1053,0.3037,0.9298,-0.8129,0.173,0.2327,0.9223
0.2596,-0.8611,-0.4678,0.6644,-0.3881,0.4678,-0.3212,-0.1411,-0.4342,-0.3089,-0.3454,0.3234,0.8304,0.6274,-0.6247,0.1463,1.1891,-0.6858,0.5364,0.0606,0.7419,-0.1952,-0.3664,-0.953,0.1428,0.1857,0.6249,-0.4807,1.1088,-1.0251,0.6336,-0.4942,-0.5812,0.9231,0.9711,-0.5271,0.8488,-0.4924,0.1678,0.0821,-0.196,-0.3395,-0.4935,0.1535,0.9732,-0.3212,0.034,-0.7118,0.232
-0.1963,-0.9232,-0.1352,0.2743,-0.5533,0.1941,-0.6893,0.0507,-0.6959,-0.1363,0.0916,0.3681,0.2486,0.9679,-1.1255,0.0772,1.2111,-0.6107,0.5827,-0.3136,0.5423,0.0186,-1.2869,-0.0674,0.5728,-0.6568,0.3132,-0.1651,1.0625,-1.5453,0.6803,-0.0913,0.1427,0.0286,0.8109,0.0796,0.5906,1.8963,0.0633,-0.5494,-0.0984,-0.2459,0.8313,-0.6964,0.3786,-1.1887,-2.1004,-1.1383,0.0221
0.3247,-0.7818,0.6225,0.6213,0.1161,0.6389,-0.9334,-0.2925,0.7601,-0.417,-0.4961,-0.0493,0.4714,0.8564,0.3011,0.1969,1.8009,0.0181,0.5703,-0.2974,0.4309,-0.1941,1.1348,-0.8448,1.2005,0.3913,0.4122,0.116,0.6977,-0.9336,0.3171,0.862,-0.1444,-0.524,0.6515,0.7353,0.336,0.5704,0.3936,-0.7738,-0.1557,0.0658,0.6031,-0.4728,0.1031,-1.0652,-0.0095,-1.2717,-0.6353
0.7443,-0.1051,0.5677,0.8079,0.7566,1.1366,-0.3224,-0.1966,-0.7456,0.3537,-0.1544,0.4456,0.7759,0.384,0.5858,1.3725,0.7614,-0.1566,0.6986,0.6065,-0.0468,0.403,0.4543,-0.7732,1.3948,0.7991,-0.2818,0.5248,-0.3094,-0.3603,0.342,0.3629,-0.9937,0.2434,-0.1227,1.2685,-0.3166,0.5046,0.3288,-1.8774,0.0637,-0.3338,1.0682,0.3091,-0.3339,0.6342,1.0085,-1.6055,-0.3511
-0.0856,-0.076,0.7215,1.0433,0.5294,0.9303,-1.2804,-0.9613,-0.4633,0.7881,0.8911,-0.2293,0.169,-0.7015,0.6959,1.2027,0.5282,-0.1499,-0.0363,0.5188,0.3186,0.6624,-0.3015,0.2349,1.6377,0.4873,-0.4252,0.7716,-0.4279,-0.1494,0.2095,-0.4369,-0.0397,-0.4842,-0.4555,1.2289,0.388,1.3977,0.411,-1.13,0.304,-0.5444,1.9507,-0.3082,0.3255,-0.1692,-0.5163,-1.4514,0.2213
1.0486,0.4775,0.8883,0.6948,1.1055,0.5021,0.3127,-0.4703,0.2985,0.2166,0.9254,1.0312,-0.3124,-1.4294,2.0651,0.8765,-0.3542,-0.1087,-0.3897,1.6017,0.4159,0.2128,1.9115,-0.5057,0.7852,1.504,-0.8126,1.1021,-0.8703,-0.128,0.3047,0.1553,0.7717,0.8966,-0.6352,0.6635,0.5921,0.4003,0.2611,-0.1551,0.4147,-1.1458,2.2035,0.7871,0.0657,1.6775,1.17,-1.2691,0.9459
1.5836,0.2183,1.5496,0.7883,0.8553,0.3131,1.6938,-0.0173,0.7711,0.7826,0.1318,0.7379,0.1141,-0.6144,1.56,-0.1098,0.7653,0.8497,0.5573,1.3333,0.7135,0.6182,2.2554,-0.0905,0.5886,0.6277,-0.552,0.484,-0.7687,-0.4515,-0.1063,0.3472,0.3212,0.6435,-0.0206,0.3141,0.2756,0.2051,0.9007,-0.863,1.1835,-0.4629,1.7191,0.7363,-0.6501,2.2852,0.1752,-0.0103,1.333
1.0283,0.0823,2.4241,1.3997,0.8859,1.2595,0.198,-0.5221,0.0975,1.0351,0.4197,0.851,0.317,-0.42,1.818,-0.4834,1.2698,1.0387,0.4345,0.1517,0.9355,0.9255,1.7419,0.3778,0.7327,0.3802,0.3611,0.7869,0.018,-0.3071,0.2041,0.616,1.0146,0.8113,0.2049,0.3038,0.2453,0.9576,0.7373,-0.3097,1.534,0.3458,1.9844,0.3846,-0.0876,0.6719,-0.1876,0.7181,1.5876
0.6513,0.2654,2.5452,0.7732,0.8526,0.8411,-0.0051,-0.8846,0.2426,1.3358,1.0329,1.3591,0.5809,-0.1003,1.2225,-0.0275,0.9571,0.7131,0.8415,0.1972,0.8562,0.662,0.882,0.7277,0.73,0.6708,0.8219,0.8228,0.3853,-0.3861,0.4481,0.8847,1.1469,1.1825,0.7072,0.0295,0.9342,0.8627,0.5779,-0.0979,0.9337,0.1667,1.8541,0.0174,0.3149,-0.1501,-0.4896,1.3652,1.2082
-0.0389,-0.0299,1.4168,0.0046,0.2278,0.8932,-0.049,0.0712,-0.5106,0.9255,1.184,1.6797,0.7043,0.0922,0.1422,0.5904,0.6857,0.0674,0.8686,-0.2163,1.1661,0.7246,-0.9661,0.923,0.7409,-0.1858,0.3282,0.4383,-0.1272,-0.6411,0.6849,0.4309,0.7071,0.2657,0.5914,-0.0495,1.9818,0.1174,-0.3343,-0.1997,0.8301,0.2663,1.6976,-0.3914,1.2055,-0.1497,-0.2434,0.6133,1.1761
0.7078,-0.4202,0.1486,-0.6789,0.3509,0.5473,-0.1288,0.0916,0.0549,0.5939,0.6956,1.4791,0.2826,-0.0287,0.4746,0.3385,0.2731,-0.2816,0.0199,0.4587,0.6912,-0.181,0.3574,-0.4867,0.4741,-0.109,-0.315,0.9013,0.1326,-0.4455,0.5096,0.4993,1.4768,0.4935,-0.2438,-0.1628,1.2792,0.3012,-0.4788,0.5996,0.3302,-0.295,1.2975,-0.3465,0.3627,-0.2859,0.3843,0.0406,1.0806
0.3952,0.4337,-0.0454,-0.8588,0.3539,0.4333,-0.6069,-0.3274,-0.8488,-0.8031,-0.2081,0.306,-0.4399,-0.3542,0.5735,0.5674,0.6817,0.2078,0.2455,-0.2885,0.6464,-0.1675,0.6861,-1.5883,0.7093,0.581,0.5612,1.0992,-0.6646,-0.5334,-0.0628,0.2244,-0.2705,-0.5695,0.3108,0.7304,0.6359,-0.3436,0.1166,-0.7195,0.6065,-0.0646,0.5304,0.1025,1.0911,0.5796,1.0486,0.4616,0.358
-0.1429,0.9395,0.0952,-0.6413,0.534,0.7888,-0.3042,0.2032,-0.9663,-0.4522,-0.3894,-0.3342,0.1481,-0.8689,0.4069,0.4765,0.2674,0.1066,-0.1773,-0.4638,0.3368,0.4905,0.5776,-0.5835,0.8674,0.5191,0.2877,0.7231,-1.7862,0.1878,-0.6547,0.2797,-0.718,-0.6108,0.1726,0.5724,0.0215,0.1083,0.6457,-1.4157,1.1718,0.6559,-0.2434,0.9793,0.299,1.3946,1.0397,0.9929,-0.0454
-0.5686,1.817,-0.034,-0.6215,0.7546,1.3043,-0.4541,0.1042,-1.2371,-0.2005,0.7589,-0.4311,0.6704,-0.7438,0.2697,-0.4123,0.2677,0.4149,-0.2727,0.6303,0.2885,1.0259,0.6267,-1.0485,1.0785,1.0577,0.4039,1.4989,-2.4267,0.4736,-1.0275,0.3112,-0.2117,0.2768,0.1515,1.1494,0.3413,2.1187,0.6359,-0.6491,1.8206,-0.0145,0.1814,1.948,1.1051,2.4104,1.1953,0.5121,0.9049
-0.1242,2.0525,0.1486,-0.8272,1.0094,1.2424,-0.3728,-0.4728,-0.4995,0.414,0.2653,0.0652,-0.3496,-0.7345,0.8808,-1.1333,0.2433,0.3824,-0.4631,0.4344,0.4868,0.8419,0.576,-1.895,0.9491,1.8849,-0.7689,1.3534,-1.8316,0.5213,-1.0321,0.4217,0.1553,0.1876,-0.5992,0.7665,1.1028,1.4203,1.2571,0.5528,1.9902,-0.0896,0.2265,2.0409,0.3837,1.6999,1.4538,0.783,0.8798
-0.0352,1.9964,0.757,-0.3243,0.7165,1.2878,-0.1382,-0.1834,-0.8619,0.7271,-0.4813,0.4469,0.1493,-0.8941,-0.5005,0.0736,0.2169,0.4732,0.2063,0.6374,0.9176,1.246,0.0462,-0.3903,0.9554,1.2218,-0.1475,1.1622,-1.2446,0.7185,-0.8517,-0.0195,0.0721,0.1977,-0.2287,0.6747,1.0021,0.58,1.1797,0.0404,2.0466,0.5651,0.1066,1.6491,1.39,0.4525,1.4911,1.237,0.7594
0.5294,1.6075,0.1018,-0.6817,0.2705,0.9204,-0.5677,-0.3065,-0.8959,1.5169,0.4347,0.9345,-0.7801,-0.9964,-1.099,-0.4187,0.2758,0.382,0.419,1.6989,0.3966,0.8921,-0.763,1.4683,0.0883,0.1977,0.3099,0.7809,-1.3287,-0.3477,0.4839,-0.3163,1.9949,0.2266,0.1882,0.0559,1.3213,1.852,0.3405,-1.1662,2.0099,-1.4131,1.4878,1.0238,0.7981,-0.083,0.8115,1.085,1.2911
0.4473,0.6729,0.5657,-0.4437,-0.0828,0.667,-0.7289,0.1959,0.4837,0.4237,-0.4509,1.1942,-0.6142,-1.2269,0.0013,-0.4362,1.4877,1.1273,1.2395,1.178,0.8381,0.2729,0.2925,0.7971,-0.1952,0.1631,0.6409,0.0189,0.1053,0.2161,0.4332,-0.2831,0.7369,0.0258,0.8912,-0.8086,1.3873,-0.0891,0.3003,-1.0062,0.7297,0.9969,-0.1248,0.2336,0.2693,-0.8665,0.1683,1.815,0.4239
-0.657,-0.1642,0.0659,-0.3576,-0.8581,0.4905,-1.4315,0.6448,0.1516,-0.036,0.1551,1.9796,-0.4837,-1.161,-0.6842,-0.4845,1.018,0.7264,1.7843,0.1128,0.6451,0.0783,-1.3128,-0.5442,-0.8122,-0.6938,0.5226,-0.5772,0.811,-0.612,0.9974,-0.3708,0.3137,-0.1201,1.4109,-1.5222,1.1877,-0.0962,-0.1477,-1.4609,1.433,0.9613,0.6649,0.2442,-0.4552,-0.8051,-1.275,0.8436,0.1139
0.1206,-0.8011,-0.3573,0.1402,-0.2514,1.2715,-1.396,1.1402,1.0011,-0.1441,-0.1912,1.884,-0.2399,-0.769,-0.3133,-0.9077,0.6661,0.6776,0.6771,0.3837,0.6984,-0.4565,-0.083,-1.2599,-0.7838,-0.1176,-0.3251,-0.5496,0.8352,-0.059,1.3896,0.9545,0.8704,0.1354,0.8231,-1.8917,1.1705,-0.779,-0.8907,-1.1479,0.2546,0.4723,0.7999,-0.471,-0.7063,-1.0083,-0.3142,0.0725,0.3381
0.24,-0.9717,0.7316,0.256,-0.8875,1.0825,-0.9316,0.3941,-1.0243,-0.1427,0.0616,1.52,-0.4242,-0.613,-1.059,-0.7085,0.955,0.954,1.4459,0.1227,0.4055,-0.341,-1.28,-1.4392,-0.7048,0.2628,-0.7078,-0.1077,0.0958,-1.1359,1.1222,-0.6713,-0.2963,0.2571,1.6056,-0.9008,1.1567,-0.8583,-1.1355,-1.5259,-0.4732,-0.1834,1.0627,-1.1341,-0.4533,-1.8823,-0.8943,-0.3798,0.2887
0.0862,-1.363,0.4897,0.375,-0.7535,1.1559,-1.2614,0.246,-1.2106,-0.0897,0.3717,1.7785,0.0216,-0.547,-1.0271,-0.7425,0.6096,0.1993,0.4883,-0.3576,0.0034,-0.2537,-0.7008,-0.1267,-0.5029,0.0315,-0.6342,-0.1293,-0.7646,-1.0492,1.0904,-0.2656,1.0875,-0.0962,0.6816,-0.7454,0.913,-0.2609,-1.3927,-1.6286,-0.6142,-0.862,0.7955,-1.3622,-0.3463,-1.7973,-1.4138,-1.2549,0.024
0.156,-1.4064,0.2025,0.282,-0.5298,0.1318,-1.4373,0.869,-0.7675,-0.6948,0.1862,1.3002,-0.5033,-0.0282,-0.3416,-1.2074,0.57,0.4609,0.5224,-0.4614,-0.7007,-0.4977,-0.5277,-2.1812,-0.2714,0.7396,-0.4859,0.2032,-1.5181,-1.677,1.0139,0.0945,-0.3519,-0.1741,0.217,-0.2441,-0.0292,-0.3937,-0.8373,-0.9936,-0.6251,-0.2451,0.7534,-0.914,-1.4395,-1.2566,-0.9155,-0.8928,0.0777
-0.0896,-1.6166,-0.0939,0.6802,0.8426,0.1679,0.4461,0.46,-1.4766,0.6393,1.0263,0.5238,0.4197,-1.2175,-0.829,0.4177,0.2215,0.518,-0.2434,-0.4878,-0.4834,0.6154,0.7253,-0.3333,0.0465,-0.6696,0.0382,-0.0478,-1.9569,-0.9035,0.6714,0.2307,-1.637,-0.4315,0.1427,-0.0216,-0.5575,0.1138,-1.3863,-1.4985,-0.8037,0.2249,-0.8852,-0.1639,-0.1078,-1.0044,-1.2817,-1.3682,-1.3325
-1.7715,0.5654,-1.5602,1.0776,2.3281,0.3563,5.8321,0.0915,1.656,0.2888,1.8316,-0.2529,-1.7503,4.5931,-0.646,-1.6675,1.287,0.3166,-1.4406,2.2613,0.3593,1.9597,0.1942,1.3613,0.7256,-2.6348,3.3946,-0.1641,1.5473,2.6421,-0.9799,0.9171,-2.3803,2.1311,0.4999,2.4265,-1.604,0.6583,-0.7142,-0.1516,-0.3327,0.5795,-3.8243,1.332,0.7057,-0.3635,-1.3958,-1.467,-5.4612
1.1328,2.0591,-1.467,0.8871,0.6359,-0.8344,4.5836,-0.3291,3.2321,0.3055,0.4575,1.0782,-1.8083,3.9896,-0.166,-1.0913,-0.22,2.2373,1.0566,1.5983,-1.2536,0.5281,0.1821,2.2496,-0.0595,-1.4785,2.4743,-0.3743,1.0958,3.7018,-1.0986,-0.3591,-1.3793,0.9851,0.8079,1.0545,-1.766,-1.9981,2.5168,2.4154,0.5919,0.657,0.1246,0.862,2.6124,2.5945,1.5699,2.512,1.2152
0.0688,1.7274,0.2095,0.7244,0.8533,-1.2665,1.7863,0.4198,1.2352,0.6205,0.2742,-0.0991,-0.6604,1.6494,1.1682,-0.8512,-0.5434,1.0317,-0.2798,0.3223,-1.2711,0.3459,1.3429,0.9787,-0.2092,-0.4174,0.7453,0.5271,-0.8191,1.501,-1.3026,-0.4044,0.0068,0.7903,-0.915,0.8036,-1.6471,-0.4862,1.5087,1.643,0.7901,0.8264,-0.4451,0.2765,1.3547,1.2684,0.5647,1.7108,0.2753
-1.6808,1.4786,0.2848,0.535,0.5166,-1.1353,1.2799,-0.0078,-0.3444,0.4111,0.3042,-0.9398,-0.0372,0.85,1.1602,-0.4809,-1.0062,-0.1092,-0.9976,-0.724,-0.9044,0.6797,0.9208,1.5588,0.3119,-0.588,0.8192,0.7303,-1.4415,1.3543,-1.1489,-1.0232,0.3372,0.1151,-0.7849,0.9318,-0.8321,-0.0235,1.193,0.8549,0.5582,1.319,-1.4846,0.1181,0.5342,0.0241,-0.6678,1.3247,-0.6102
-1.8668,0.9221,-0.3606,-0.0707,0.0749,-1.2578,1.4375,-0.1393,-0.6847,0.334,1.1063,-0.862,-0.5682,0.6682,0.5053,-0.4594,-1.1858,-0.5964,-1.2435,-0.7459,-0.3681,0.6277,0.6335,2.7527,0.134,-0.7559,-0.0436,0.0691,-0.532,1.1827,-0.8821,-0.862,0.9341,-0.0761,-0.781,0.2279,-0.0282,0.9241,0.6922,0.1488,0.4176,0.7082,-1.2449,-0.1515,-0.1335,0.7205,-1.2112,1.0072,-0.0341
-1.1095,0.0887,-0.8875,0.033,-0.5799,-1.216,1.046,0.0714,-0.3459,0.7491,0.8993,-0.8177,-0.8968,0.7815,0.2591,-1.1788,-1.1666,-0.5827,-1.357,-0.5344,-0.2943,-0.0479,0.7793,1.9421,-0.5628,-0.8886,0.1306,-0.2875,0.2914,0.6701,-0.9149,-0.5963,1.0482,0.3992,-0.8366,-0.2144,0.1677,0.1284,0.3872,0.5884,-0.8197,0.1367,-0.884,-0.7008,-0.3472,-0.6734,-1.0003,0.606,-0.1041
-0.6936,-0.5826,-1.2081,-0.5864,-1.1627,-1.1655,1.2766,0.2508,-1.5205,0.5851,0.2497,-0.7724,-0.5662,-0.0107,-0.7598,-0.8177,-0.8144,-0.7679,-0.9491,-0.8057,-0.6744,-0.217,0.1057,2.0288,-1.3626,-0.9698,0.1905,-1.1529,0.1697,0.0921,-1.0378,-0.983,-0.5007,0.2226,-0.4171,-0.4884,0.4283,-0.7199,-0.1223,-0.1413,-1.0551,-0.3168,-0.7537,-1.1586,-0.1979,-0.3471,-0.3874,-0.0226,-0.2016
