"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.1144,-1.3141,0.3007,-1.1591,0.5413,-0.9688,0.5531,-0.462,0.4558,0.28,-1.1822,0.9608,-0.4973,-0.2122,0.0819,0.0212,-0.8971,0.8598,0.4223,-0.4565,-0.515,-0.4901,0.6101,-0.7761,0.2386,-1.087,-0.7337,-0.9451,-0.047,-0.4757,-0.0299,0.5204,0.5708,-0.4774,-1.0232,-1.0913,-0.3583,-0.5987,0.2921,-0.579,-1.2844,0.6491,-0.3987,-0.133,-1.6025,0.5622,-0.2261,-1.412,-0.2958
-0.7562,-1.5353,-0.569,-0.8998,-0.5425,-0.3115,-1.1578,-1.1166,-1.5157,-1.4102,-0.1401,-0.3526,0.6611,-1.3294,-0.552,0.1972,-1.2786,-0.6432,-1.1526,-0.4668,-0.114,-0.4152,0.1859,-1.3401,-0.3632,-0.4228,-0.901,-0.4397,-1.4292,-0.358,-1.1713,-0.1223,-0.5519,-1.7502,-1.7875,-0.3508,-0.1583,-1.4944,-0.3839,-0.6361,0.3132,-0.3655,0.551,-0.4612,0.3575,-0.0086,-0.3528,-2.0119,-0.6496
-0.7282,-0.1807,-0.3725,-0.0332,-0.3146,-0.566,-0.5067,-0.844,-1.7948,-1.2524,-0.1435,-0.2817,1.5566,-1.0026,-0.4425,0.0203,-0.7554,-0.9134,-1.0486,-1.1304,-0.0969,0.1925,-0.6318,-0.7075,0.2766,-0.4033,0.4287,-0.4925,-1.524,1.1025,-0.7846,-0.6115,-0.2526,-1.1399,-0.5295,0.3418,-0.6538,0.5669,-0.1595,-0.8509,0.6979,0.4717,0.0363,0.3556,1.1803,1.0642,1.1256,-0.9103,0.1607
-0.9426,-0.1225,-0.077,-0.1345,-0.3936,-1.0863,0.9408,-0.2331,-1.7833,-0.186,1.1046,-0.2501,-0.9207,-0.4721,-0.759,-0.4181,-0.7007,-0.6214,-0.3354,-0.557,-0.8255,-0.7954,-1.2957,-1.1048,0.4072,-0.7626,-0.7356,-0.6729,-1.2728,-1.1364,-0.1044,-1.4333,-0.4457,-0.8119,-0.6131,-0.2097,-0.5655,0.7752,0.1438,0.3457,0.1951,-0.5229,0.7384,-0.2808,-0.3593,-0.9386,0.8007,-0.982,0.1324
-0.5324,-0.6758,0.728,0.2446,0.4894,-0.5513,-0.0115,-0.5395,-0.4127,-0.7404,-0.2002,0.1136,-1.2595,-0.1233,-0.367,-0.6365,0.1503,-0.4791,0.2207,-0.0006,-1.2548,-1.8584,-1.2604,-0.2081,-0.7508,-0.8422,0.2315,0.8161,-1.1374,-1.2301,0.1122,-0.9793,-0.7708,-0.3002,-1.1144,-0.7104,-0.276,-0.8624,-0.5493,-0.4088,-0.8202,-1.1016,0.0783,-0.0228,-1.2768,-2.0934,-1.2809,-1.5245,-0.1178
-0.5492,-1.1647,0.9952,0.0343,0.121,0.0202,-0.3442,-1.3166,-0.9993,0.2126,-0.9407,-0.043,0.6207,-0.1253,-0.7018,-0.5208,0.1906,0.0307,-1.0662,-0.8195,-0.9711,-1.2412,0.4965,0.6071,-1.0683,-1.2937,1.6799,0.6446,-1.449,0.731,-0.7323,-0.2851,-1.4454,0.1264,-1.3692,-0.179,-1.1112,-0.6618,-0.8318,-1.3156,-1.1269,0.5086,-0.0778,-0.9605,-0.3606,-0.8832,-0.6068,-1.6865,0.0594
-1.6861,-0.7064,0.4342,-1.1502,-0.843,-0.778,0.1721,-0.8661,-1.3921,0.0036,-0.693,0.0203,-0.4133,-0.3454,0.6291,0.0606,-0.075,0.1169,-1.4278,-1.0269,-0.2671,-0.3623,1.6018,-2.2428,0.0163,-1.1447,-0.1787,-0.9064,-0.8158,0.1957,-1.3492,0.4166,-0.8892,-0.1242,-1.56,0.4231,-0.9771,-0.3972,-0.0843,-0.3628,-0.8862,1.7828,0.3712,-1.2237,-0.2397,0.3691,1.19,-1.2412,0.3617
-1.5515,-0.3275,-0.7138,-1.4066,-1.2635,-1.352,-0.634,-1.8955,-1.4104,-0.8401,0.3399,-0.8257,0.051,-0.6673,-0.8321,-0.1974,-1.0529,-1.7319,-0.9141,-0.006,-0.5699,-0.5561,1.5636,-1.3485,-0.6718,0.5409,-0.5918,-0.5845,-1.1301,0.3509,-0.6917,0.6021,-2.1144,-0.9561,-1.3856,-0.0424,-0.0875,-0.7931,-0.9812,-0.9315,-0.0215,0.3221,0.3889,-0.831,0.1261,0.279,-0.0218,-1.7121,-0.2556
-1.8604,0.4465,0.236,0.9045,-1.3504,-0.699,-0.5856,-2.8082,-1.631,-1.3266,-0.0582,-1.2818,1.0533,-0.4129,-0.197,1.3411,-1.5254,-1.1239,-0.8684,0.1062,0.6112,0.4362,0.6674,-0.2063,-0.6978,-0.6373,-0.0985,-0.6739,-0.1325,1.1867,0.9347,-0.069,-1.172,-0.8507,-0.8937,0.8049,-2.0099,-0.23,-1.1207,0.597,0.5187,1.95,0.1092,0.1679,0.9122,-0.4651,-0.4952,-1.4953,-0.8286
-0.1925,-0.6264,1.2335,1.1986,0.6174,0.0725,1.0166,-1.4894,-0.8651,-1.0855,-0.3225,-0.1857,1.0187,-1.0998,-0.0048,1.4547,-0.9715,1.2525,-0.1242,0.747,0.3824,1.0543,-0.6685,0.3348,0.9294,-0.371,-1.0551,-1.0795,-0.7995,-0.5809,0.8205,-0.5262,-0.9279,-0.3086,-1.1823,1.1155,-2.2548,-0.5628,-1.3481,0.5641,-1.5983,1.8218,0.0557,-0.1392,-0.4654,-1.8751,0.4366,-2.1719,-0.8694
