"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.4575,2.3269,1.35,0.084,2.4657,0.9616,-3.3853,2.3695,0.9934,0.2266,0.0562,-0.2406,-1.1747,-0.0674,1.049,0.9154,1.0294,2.186,-0.0858,1.3812,1.0314,2.1602,1.768,0.2071,1.4278,0.7605,0.1344,1.3712,-0.22,0.2107,-2.6013,0.6841,1.597,0.1383,-0.2451,-0.2039,1.1129,-0.8461,1.2985,-0.2228,3.3757,-0.4651,-0.7547,1.8302,1.2052,1.7681,1.1741,-0.1607,1.4743
0.4876,3.4235,1.5971,-0.2812,-0.0308,0.226,-2.1166,1.0336,0.2775,1.6752,3.6519,0.6372,-0.6051,-0.1052,0.2032,0.4277,0.9427,1.3984,-1.0555,0.2701,0.3153,2.1668,1.2299,0.7286,1.0007,0.2452,0.8578,0.7092,-0.5151,0.2702,-1.0537,-0.0982,2.9283,-0.2621,0.2177,1.1257,2.3746,2.6303,1.8858,0.1407,3.2903,-1.5685,0.1415,1.9808,2.9642,0.2314,0.9821,-0.9451,1.552
2.3769,1.4173,0.9396,-1.8056,-0.9427,-0.5815,-1.3942,0.4696,0.9624,1.9933,0.5926,1.8358,-0.1448,-0.486,-0.729,-0.7533,3.3069,-0.7393,-3.8593,-2.4632,-0.6347,0.1893,-0.6385,1.4829,1.1354,-0.5055,-0.9854,-1.3378,-0.7126,0.5792,-0.9587,1.2392,1.9078,-1.7958,0.1055,0.9275,3.1128,2.3179,1.9929,1.5803,2.6729,-1.1809,1.1647,0.8732,0.6563,-0.4394,0.2993,-2.1018,0.7489
-0.9476,0.9474,-0.2468,-1.0687,-0.1954,0.0946,-2.9318,1.2019,-0.7823,0.0143,-0.431,1.155,-0.6666,0.0034,-0.574,-0.7358,2.5596,-0.6424,-2.6452,-1.4226,-1.0424,0.857,-0.222,-1.0102,1.4504,-0.0268,-1.7084,-1.8746,-1.1587,-0.332,-0.8104,0.643,0.7853,-1.831,-0.9817,1.052,0.9134,0.8148,2.055,1.724,2.4706,-1.0813,0.132,1.1996,1.0233,1.1202,0.3962,-0.6822,0.2952
-2.1956,2.0199,-0.1684,-1.2607,-0.5074,0.6649,-3.1069,0.1743,-2.4308,-1.8857,0.7778,-0.7717,-0.6594,1.0532,-0.3249,0.1003,1.2565,-1.264,-1.9435,0.3269,-0.5027,1.1446,-0.3165,-1.2647,1.6728,1.1801,-1.2987,-0.8657,-0.5599,0.0661,-1.2744,-0.0693,0.3503,-2.1732,-1.0167,1.1203,0.5088,1.751,2.9057,0.8235,2.4433,1.1331,-0.777,1.6623,2.7718,2.9025,0.7189,0.5617,0.9982
0.709,2.5736,0.6401,-0.8594,0.2465,0.9091,-2.4543,0.0372,-1.0521,0.1321,1.6601,-0.4384,-0.6538,-0.0455,0.8798,-0.096,-0.3132,-0.7685,-1.3108,1.4057,-0.9311,1.4562,-0.3498,-0.4832,1.3826,2.5986,-0.353,1.305,-0.4921,0.4527,-0.9568,0.152,0.3924,-0.7791,-1.5317,1.7305,0.2235,1.3518,2.6713,1.5561,2.1175,0.0329,0.1792,2.0524,0.8855,2.3146,1.4472,0.053,1.4916
1.4362,1.5578,0.3425,-0.3115,-0.2165,0.1476,-0.4344,-1.072,0.8101,1.5311,0.7936,-0.4126,-1.0359,-0.9018,0.7598,-0.1208,-0.1026,0.5921,-1.4349,0.3543,0.5716,1.758,0.7404,-0.1418,0.6872,1.3452,0.3205,1.5198,0.2042,1.0161,-0.1147,0.5247,0.126,-0.0261,-0.7721,0.9415,1.48,-0.0592,1.6397,0.6371,1.0793,0.5751,-0.0396,0.7328,-0.2005,0.4142,0.0032,0.5052,0.9489
-0.0384,0.9506,-0.1496,0.7958,-0.4843,0.671,-0.6226,0.577,0.1263,-0.3661,-0.4488,-0.4903,-1.2679,-1.4611,-0.1997,0.5831,-1.8133,0.6061,-1.7941,-0.2406,1.025,2.1474,0.7094,1.4148,-1.0716,0.1518,0.2578,1.3504,-0.4023,1.1333,-0.2682,1.237,0.5534,-0.1945,-1.577,-0.4829,1.7392,-1.265,0.082,-0.9716,1.2418,0.3581,-0.271,-0.1491,-1.2674,0.9091,-0.5996,-0.0523,-0.1329
-0.252,0.1984,-0.569,-1.0581,-0.5854,-1.278,-0.0688,0.4685,0.4686,-1.83,0.252,-0.7417,-2.0505,-1.3679,-0.1626,-0.5247,-1.7413,0.8528,-1.1917,1.3562,-0.3511,0.735,0.5047,0.6353,-1.9159,-0.8568,-0.2438,-0.6381,-0.5716,-0.8374,-1.019,2.4375,0.6506,-0.5869,-1.6009,-1.4862,-0.0167,-0.8002,-0.9525,-2.198,-0.7936,1.9066,-1.2184,-0.6762,-1.4107,0.1317,-1.3639,-0.6416,0.2965
-0.4079,-0.7525,-0.7492,-0.2594,-1.1218,-0.5412,-1.4853,1.0004,-0.2597,-1.8215,-0.9598,-1.5645,-0.8054,-0.9213,-0.9579,-0.3197,-0.7671,1.2678,-0.034,0.7081,1.5497,0.9036,-0.7521,-0.0839,-1.0099,-0.744,-0.266,-2.3281,-1.1376,-0.6045,-1.8867,0.5892,-0.744,-1.3454,-0.6744,-1.0594,-0.5192,-1.7047,-0.9299,-2.4962,-1.0808,1.5739,-1.3786,-1.4573,-1.2622,-0.6863,-1.1019,-1.3365,0.2418
0.6474,-1.0097,-1.2406,-0.5088,-0.2787,-1.2083,-0.2893,0.5586,-0.1475,0.8378,-0.2313,0.1816,-0.1277,-0.8693,-1.1875,-0.8049,-1.8677,-0.0831,-0.2948,0.3394,-0.5677,-0.4313,-2.1298,-0.7679,-1.4824,-0.7224,-1.2123,-1.3126,-1.6455,-1.0905,-1.4271,-0.8,-1.2056,-0.3176,-0.2326,-1.0525,-0.5413,-0.5934,-1.6883,-1.978,-1.6156,0.603,-0.9977,-1.0792,-0.852,-0.4006,-1.5947,-0.4095,-0.1561
0.197,-1.2604,-0.7885,0.6788,-0.3829,0.9068,0.6278,-0.163,-1.0297,0.3386,-2.607,-0.4294,0.0573,0.029,-1.6248,0.1741,-0.7209,0.9375,-1.2393,-0.9587,0.4977,-0.5139,-1.6296,-0.9393,-0.6402,-0.8214,-0.6116,0.6329,-1.2211,0.1414,-0.1612,-1.5054,-1.5428,-1.0734,-0.1316,0.0078,-1.382,-1.7605,-1.6467,-1.964,-1.5432,0.2826,-1.3427,-1.2178,-0.8421,-1.4405,-1.466,-0.2589,0.0353
0.9235,-0.0682,-0.8558,0.407,-0.5394,0.4216,1.7957,1.2137,-1.0384,0.9099,-1.1406,-0.4201,-0.7314,-0.3132,-0.7215,-0.0977,-1.0858,0.917,-0.7542,-0.4012,-0.5343,-0.1751,-1.2728,-0.8298,-0.219,-0.9703,-1.0682,-0.2704,-1.3365,-0.6492,-0.4791,0.0017,0.1337,-0.902,-1.4314,0.1357,-1.6091,-1.699,-1.1778,-0.8108,-0.9494,0.2062,-0.5796,-0.5831,-1.2307,-0.7736,-1.0303,-0.6041,-0.1568
-0.0044,-0.9893,-0.6129,-0.0059,-1.4378,-0.0507,1.788,-1.3936,-0.7866,-0.1915,-1.1979,-0.2266,-0.3194,-1.3555,-1.3787,-0.4286,-0.6327,0.8674,-0.2635,-0.9057,-0.2579,-0.8076,-0.442,-1.1276,-0.4122,-0.5719,0.4991,0.1004,-1.5454,-0.6077,-0.3309,-0.0758,-1.3134,-1.6261,-0.6141,1.0959,-1.8097,-1.6214,-0.9121,-0.8089,-1.3589,0.1776,-1.2904,-1.4754,-0.1253,-1.821,-1.8632,-1.3156,-0.7884
0.4011,-1.0821,-0.646,-0.2266,-0.1551,-0.658,1.7782,-0.0939,-1.8455,-0.2871,-0.2972,1.2637,-0.2623,-1.7139,-0.7133,-0.023,-1.3381,0.522,-0.2838,-0.5383,-1.928,-0.3239,-0.8773,-0.7352,-0.0767,-0.9131,0.1481,-0.7959,-2.5037,-1.2914,-1.9227,0.3561,-1.5152,-0.531,-0.5055,0.7594,-1.7137,-1.7447,-1.916,-1.01,-2.216,-0.5562,-0.6862,-1.4667,0.0573,-0.8816,-1.1155,-2.1472,-0.5704
-0.0229,-2.3964,-0.621,-0.2642,0.761,-0.8241,1.7957,0.2275,-0.5728,-1.0621,-1.53,1.0423,-0.1341,-1.7089,-1.0936,0.5382,-0.4325,0.1268,-0.1123,-1.4962,-2.2582,-0.7064,-0.6939,-0.7166,0.2949,-0.9641,0.1329,-0.4547,-1.4869,-0.9117,-1.1072,0.203,-1.477,-1.0265,0.0073,0.3326,-1.7067,-1.7535,-1.2607,-0.7417,-2.24,1.3737,-0.764,-1.2991,-1.3783,-2.1188,-1.4584,-2.863,-0.8858
1.8113,-1.8204,-0.0731,0.0948,-0.3984,0.136,2.1869,1.9304,-1.9473,0.2585,-0.276,-0.5643,0.5993,-1.5241,-1.534,0.9602,-0.0625,-0.1908,-0.0189,-1.3353,-1.0067,0.0662,-1.8211,-0.6632,1.3878,-1.2189,-0.9387,-0.3183,-0.7685,-0.0578,-1.7045,-1.0123,-1.2425,-1.0321,-0.4869,0.1133,-0.2617,-0.8856,-0.5855,-1.1473,-2.104,1.3414,-0.6726,-1.7301,-1.8769,-2.7218,-1.8213,-2.5553,-0.8007
2.0609,-1.7213,-0.1839,-0.3727,-0.5021,-1.3765,2.4194,2.3,-0.3703,1.122,-1.207,0.674,0.3387,-1.7065,-0.3203,0.226,-0.2864,1.1333,-0.2428,-0.0852,-0.4845,-0.1076,-0.0435,-0.3098,1.9403,-0.3135,-0.2772,0.3711,-0.2187,0.4026,-1.6849,0.187,-0.6532,-0.7477,-0.633,0.1219,-0.5061,-0.9691,-0.2867,-0.5019,-1.7954,0.8801,-1.172,-1.6555,-1.2097,-0.8272,-0.5294,-1.6553,-0.8166
0.5844,-1.3728,-0.9227,-0.7247,-2.1024,-0.743,1.4089,0.2959,0.3178,-1.0656,-0.4419,0.0114,0.0409,-0.6361,0.1521,1.0162,0.2531,1.2273,0.658,0.1254,0.2822,0.4338,0.8711,-0.4454,1.5154,-1.4181,0.6426,1.0186,-0.9807,-0.0659,-0.5439,0.8975,0.7011,-0.662,-0.3392,-0.3001,-1.2365,-1.0602,-0.4131,-0.7881,0.319,1.7839,-1.4794,-0.9881,-0.4576,-0.6118,-0.6615,0.0123,-0.984
1.4016,-0.9583,-0.6354,-0.5209,-1.2155,-0.1613,1.4105,0.2434,0.517,0.0835,-1.1505,1.6354,-0.0184,-0.3225,-0.2012,0.2074,1.0788,1.6205,1.1049,1.7783,0.1845,0.1674,0.9319,-1.2167,0.6765,0.4822,2.3092,0.4259,-1.2686,-0.7505,-0.0547,1.6221,0.3341,1.0539,0.7392,-0.1714,-1.1965,-1.2395,-0.8226,-1.1187,-0.7172,1.1562,-1.46,-0.9898,0.0187,-0.4273,-0.3988,-0.1404,-0.4335
0.9284,-1.4443,-1.08,0.3785,-0.5502,-0.9665,1.7911,1.2051,0.6263,-0.8246,-1.8866,1.3472,0.0629,0.1586,-0.9283,0.1887,1.5834,0.8711,1.8541,1.746,0.2226,0.5547,0.135,0.478,-0.5346,0.2993,1.1584,-0.4628,-1.1821,-0.8957,1.0607,0.3967,-0.6427,0.7449,0.853,-0.4199,0.3223,-1.9309,-0.1274,-1.6188,-0.4444,1.8039,-1.3256,-1.0439,-0.991,-0.3696,-1.0063,-0.5235,-1.147
-0.0103,-0.5511,-0.6598,0.2287,-1.7773,0.713,1.3811,0.3323,1.0684,-1.2159,-0.0824,0.588,0.0776,0.3049,0.1085,0.1617,1.2156,0.8008,0.882,0.7528,1.2721,-0.3847,-0.0396,-1.3284,0.361,-0.3673,-0.5171,-0.2302,-0.8143,-0.0238,1.6382,1.8525,0.0193,-0.286,0.2888,-0.7704,-1.1491,0.8701,-0.4105,-0.1819,-0.0892,1.9755,-0.5409,-2.1545,-0.0943,-1.3781,-1.7995,0.3715,-0.3463
