"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.0165,-1.1235,0.4387,-0.5035,0.2926,-1.0635,-1.4506,0.8136,-0.4106,-1.8548,-1.9094,-0.4991,-0.3751,-0.6305,0.7112,-0.5541,0.5836,0.7818,-0.4069,-0.7241,0.239,-0.7112,1.6016,-1.402,0.7022,0.6744,-0.6072,0.0521,-1.1148,-0.9128,-0.5305,0.4872,-2.16,-0.7042,-0.2219,0.7078,-2.2484,-1.7575,-0.7692,0.9318,-1.4334,1.8242,-2.0483,-1.3315,-0.7122,0.0402,0.5681,-1.1473,-1.3364
-0.6476,0.9043,0.3139,-1.3586,0.4511,-0.8464,0.0978,0.5711,-1.0368,-0.38,-0.8867,-0.6136,0.1521,-0.9581,0.3015,-0.7586,0.1861,1.4411,-1.0805,-0.6977,0.4571,0.6077,0.8919,-0.6551,0.6149,0.8988,0.4467,0.6885,-0.9162,0.4361,-1.282,0.5696,-0.7147,0.4881,0.052,0.4577,-1.259,-1.0682,-0.6113,-0.2934,-0.6636,1.8686,-0.9171,-0.8279,-0.07,0.4384,0.0751,0.0122,-0.5463
-1.0057,2.6204,-0.3063,-1.4917,0.927,-0.3611,0.6181,0.4863,-0.2817,0.3096,0.1493,0.1307,0.2362,-0.3342,0.8019,-0.534,-0.8816,0.679,-0.4489,0.9322,-0.1067,-0.1056,0.2298,-0.4919,0.3249,0.1366,0.2708,0.6995,-0.8078,0.8477,-1.0472,1.6156,1.6427,-0.0222,0.1721,-0.358,-0.2752,-0.0586,-0.3008,0.2399,0.2395,1.201,0.2525,0.4289,-0.2157,0.856,-0.3541,1.3768,0.2166
-1.2441,1.2444,-0.1982,-0.0626,-0.2722,-0.0423,1.0574,0.0179,0.0647,0.6427,0.6738,-0.3082,0.3324,-0.4595,-0.8305,0.5953,-0.6286,-0.3486,0.6443,0.7491,0.3465,0.7518,-0.9381,0.0292,-0.4441,0.2721,0.7948,-0.4644,0.3609,0.5507,-0.6133,-0.2312,0.1549,0.8371,0.6232,-0.4737,0.2488,-0.0179,-1.4412,-0.4614,0.3808,0.4846,-0.6728,0.8912,-0.3559,0.913,-0.3089,0.5933,0.6694
-0.6841,0.2849,-1.3606,-0.923,-0.9244,-0.2457,0.4204,0.0437,0.0464,0.9775,0.8644,-0.6638,0.2717,-0.4624,-0.9727,0.1039,-1.3379,-1.0067,0.7594,-0.0091,-0.3246,0.4454,-1.7281,0.4283,-0.7667,-0.7807,0.1437,-0.5218,-0.1601,0.0672,0.1357,-0.0836,0.7117,1.0257,0.1495,-1.1797,1.0807,-0.66,-0.9785,-1.1432,0.1831,-1.1133,-0.8713,0.5316,-0.8424,0.2883,-0.0127,0.4773,0.95
-0.5299,-0.2132,-1.0448,-1.5052,-1.4571,0.1033,-0.6757,0.6791,0.2238,-0.2618,-0.6836,-1.2655,0.1019,-0.2676,-0.6943,-0.9963,-0.0321,-0.4841,0.3521,-0.3372,0.9092,0.0668,-0.2046,-0.4844,-0.6819,-0.0852,0.2748,-0.9526,0.0179,-0.5069,-0.2601,0.0696,-1.0098,-0.5576,0.0703,-0.7971,0.062,-0.8802,-1.457,-0.3203,-0.5602,-0.5096,-2.0351,-0.181,-0.6517,0.3892,-0.2441,0.6616,-0.1657
-1.0575,-0.4751,-0.4007,-0.8746,-1.7897,1.0639,-0.5346,0.3689,-0.3123,-0.7113,0.0172,-0.641,-1.8232,-0.4054,-0.5587,-0.8474,0.3499,-0.7362,-0.1456,-0.8892,0.723,-0.5387,0.0365,-1.953,-0.8698,-0.4361,-0.2666,-0.0299,0.4849,-1.3171,-0.1234,-0.3904,-1.2127,0.112,0.0615,-0.6869,-0.1489,-0.4473,-0.5376,-0.5558,-1.0913,0.2341,-1.4223,-0.7361,-1.0476,1.5108,0.7432,1.1428,0.4331
-0.2355,0.47,-0.3541,0.6334,-0.2104,0.2115,-0.1007,0.1517,0.0918,-0.5195,0.3632,0.4493,-0.7107,0.4122,0.0439,-0.316,-0.3709,-0.4307,0.0877,-0.4099,0.529,-1.2328,0.1547,-1.3431,-0.8853,0.7588,-0.2096,0.4016,0.8576,-0.785,0.7351,0.0241,-1.6985,0.7614,-0.5269,-0.7555,-0.3242,0.6057,-1.0347,0.629,-1.184,-0.2453,-1.7701,-0.1006,-0.6309,1.3399,-0.2909,1.2752,0.0148
0.6716,0.9083,-0.1642,0.6943,-0.3467,-0.4648,-0.4324,1.1943,-0.2611,-0.6898,0.4367,0.9359,0.2592,0.525,0.0747,-0.2116,-0.6914,0.252,-0.097,-1.7534,1.1927,0.5921,0.5232,-0.7786,-0.7671,1.7128,0.3643,-0.1621,1.7372,-0.0827,1.0113,-1.1589,-1.3674,0.4965,-0.0918,-0.5201,-0.6198,0.3279,0.2117,1.5555,-0.6021,-0.6819,-1.7186,0.1986,-0.9238,-1.0776,0.317,0.1648,-0.105
0.216,0.2295,0.1986,-0.4107,-0.6904,-1.0033,-0.4616,0.5497,-0.6643,0.7001,0.2774,-0.8623,-0.2502,0.6634,-0.0505,-0.0211,-0.8692,-1.1331,-0.3208,-1.2386,0.5129,-0.49,-1.2247,-1.044,-1.649,0.0386,0.0864,0.0557,1.09,0.2577,0.3963,-1.713,0.2419,-0.369,-0.6933,-1.0592,0.1158,0.5733,-0.9072,0.8692,-0.0288,-2.1642,-0.6148,0.5635,-1.2231,-0.1646,0.8635,-0.374,0.6125
