"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.3233,0.1681,-0.0289,0.3635,0.1924,-1.2048,0.1055,0.846,0.7225,1.0411,0.8602,-0.3985,-0.3744,0.5155,2.0801,-0.2211,1.4006,0.9078,-0.1538,-0.4939,0.9348,0.477,0.294,0.2095,0.0701,-0.8131,-0.9719,-0.9726,0.8452,0.4723,-0.4291,1.7419,-0.8151,-0.8282,0.8038,-0.6344,-1.5584,0.205,1.1646,0.3005,-0.7201,1.4477,-1.4172,0.7353,-0.8403,-0.1541,0.4911,1.5158,-0.0092
0.313,1.7134,-0.3456,1.3441,0.9013,1.0578,0.2363,0.1805,2.4826,0.5255,-0.1318,-0.4202,0.6277,1.2486,0.8676,0.3293,0.4101,-0.8726,-0.4201,0.7948,-0.4068,-1.1967,2.075,0.0515,0.0211,1.2137,0.9218,1.122,-0.1631,0.369,0.1356,1.0509,-0.4995,1.1489,-0.0789,-0.8715,0.4014,0.5917,0.3188,-1.6102,0.4763,-0.8002,-0.3798,0.6259,-1.4717,1.4226,0.4554,1.6407,1.6509
0.5497,1.9117,-1.1999,2.0934,0.3043,0.7572,0.9938,0.117,0.9217,1.1075,0.8404,2.1652,0.7094,0.6539,1.4131,1.3015,-0.634,-0.9312,0.0967,1.0923,0.2574,-0.0973,1.3916,1.2679,-0.4811,1.9267,0.5893,0.3847,-0.0592,-0.3595,1.2825,0.999,1.6437,1.0155,-0.0927,-0.8992,0.4176,-0.1221,-0.9772,-0.6572,0.4852,-1.1477,1.0454,1.0739,-0.1531,1.5941,1.12,-0.2205,2.4262
-0.8012,0.9921,-1.6701,-0.1333,0.6529,-0.8182,-0.8063,-0.7012,-0.3976,0.1533,0.5268,0.0604,-0.43,0.2387,0.3029,-1.3135,-0.0868,0.4764,-0.3461,2.1715,-0.458,-0.0608,0.7205,0.5973,-1.2458,0.9274,0.2576,0.7971,0.6088,-0.6213,1.7541,-0.2649,1.0897,0.5531,0.6834,-0.2857,1.9594,-0.1666,-0.7643,-2.1147,0.056,-0.6635,1.5904,-0.7499,-0.0609,0.7046,-1.0139,-0.9846,1.466
-0.5805,-0.2499,-0.1396,1.8813,-1.1069,0.6283,-0.2733,0.3818,-1.5924,-0.0315,0.5637,0.8441,1.1677,-0.8935,-0.0112,-0.9422,-1.2979,-0.4398,-0.3418,1.6399,-1.5412,-0.5748,-0.5013,0.3401,-0.8741,0.6565,0.3345,1.0322,-0.7491,-1.3953,0.8578,-1.9599,0.5563,0.4673,-0.5234,0.979,0.4979,0.1157,-0.566,-1.275,-0.0687,-2.2736,1.5766,-1.1619,0.4041,0.0276,-0.2248,-1.3227,1.7819
-0.6622,-0.741,0.2756,1.8313,-1.2245,-0.353,-1.2169,0.0924,-1.8037,-1.0369,0.5571,0.4952,0.7951,-0.3682,0.4465,0.545,0.1531,0.1138,-0.3862,0.4227,-0.2583,1.234,-0.9279,0.0334,-0.7272,-1.4681,-1.2093,-1.0416,-0.4545,0.4161,-1.5444,-1.0213,-0.5648,-1.183,0.5475,1.2379,-0.0798,0.5254,0.6298,0.0547,-0.219,0.6635,0.1723,-0.6492,0.9503,0.1416,-0.5154,-0.3093,0.3587
-1.3956,-0.7285,0.2077,-0.2785,-0.8162,0.6508,0.1642,-0.5629,-1.6966,-1.573,-1.355,-1.3408,-0.9308,0.8404,-0.1878,-0.2719,1.2974,1.0368,-0.5331,0.1667,-0.3279,1.1868,-1.8346,-0.565,0.4536,-1.9352,-1.4383,-0.1027,-0.5155,0.0608,-2.986,-0.9381,-0.4745,-2.1177,-0.5554,0.1082,1.1777,0.9837,1.2139,-0.8771,-1.1238,1.8166,-0.2625,-0.0725,-0.1765,-0.8764,-0.6533,0.868,-0.5456
-1.0181,0.3326,-0.2023,0.5641,-0.9713,1.4345,0.0621,0.7601,-1.2688,-1.0206,-1.0409,-0.6763,0.0161,0.5869,-0.2001,1.8601,0.4032,0.75,-1.4615,-0.5711,0.024,0.6072,-1.2773,-1.6091,1.2283,-1.2521,-1.3493,-1.1159,-0.3602,0.5152,-1.5875,-0.6612,0.5296,-1.9213,-0.7313,-0.5749,-0.3718,0.699,0.9336,-0.1546,-0.2471,1.1672,-0.1275,0.6012,0.4952,-0.5644,1.2918,0.5015,-1.8001
-1.476,-0.1727,-0.4328,0.1185,0.1927,0.0896,-1.6205,-0.3093,0.492,-1.3323,-2.1348,-1.3053,1.2687,0.6009,-0.5817,0.5715,-0.8817,0.862,-1.7389,-0.5039,-0.4661,-0.7045,0.2534,-1.8998,0.6903,-1.6415,0.5656,-0.3262,-0.8574,0.8914,0.088,-0.0719,0.2174,-1.2488,0.1748,0.4181,-0.3416,-0.6516,0.1725,-0.3277,-0.4993,-0.8099,-0.5349,0.0414,0.6899,0.1441,0.3917,0.3106,-2.1115
-0.6478,-1.179,-0.0526,0.3721,0.4128,0.7737,0.4235,-0.7075,-0.3257,-0.358,-1.0901,0.7123,1.6978,-0.4545,-0.5516,0.6423,-1.8181,1.0677,-0.7194,-0.0279,-1.0847,-0.3681,0.8547,-0.2822,-0.2705,0.0622,0.1874,0.1942,-1.2934,-0.5163,0.6385,-0.413,0.1318,0.2183,0.1658,0.3556,-1.5304,-0.7451,-1.1076,0.0665,-1.3909,-1.6761,-0.7131,-0.0424,0.4688,-0.5436,0.7827,0.1379,-0.7912
