"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.3265,-1.3879,0.5604,-0.1168,-0.0636,-0.5752,-0.2895,-0.0898,-0.6454,-0.123,-0.548,-0.9875,0.9443,-0.2769,-0.628,0.1424,0.7325,-0.1976,-1.1293,-1.1762,-0.4164,0.2862,0.2324,0.5252,-1.2391,-0.0134,0.8186,-0.1527,-0.7849,0.718,0.8873,0.2036,-0.1263,-0.7596,-0.5846,-1.0006,-0.0563,-1.0531,-0.3583,-1.0224,0.7194,0.2612,0.1843,-0.8833,0.7488,0.688,-1.4463,1.1136,-0.1595
0.4592,-0.2749,0.5847,0.4373,1.0954,-1.541,0.1469,-0.3685,-0.5087,0.2296,-0.8206,-0.9596,0.6702,-0.1202,0.6505,0.3944,-0.0129,0.0834,-1.4226,0.2363,-0.8511,0.1472,-0.3085,0.6783,-0.1661,-0.0531,0.8167,0.338,-1.6395,1.2498,0.2935,0.3852,0.3534,-0.7513,0.7844,0.7656,-0.305,-0.6673,-0.5601,-1.0466,-0.0323,0.5123,-1.117,0.4232,2.0839,1.4342,-0.6089,2.3026,0.582
0.1965,1.5705,-0.0916,0.1286,1.2548,-2.0489,1.7675,-2.9875,-0.2101,0.9821,0.2801,-1.036,1.1133,1.3096,1.9901,0.4156,-0.621,0.8289,-0.9271,1.485,-2.1331,-0.4352,1.2182,0.922,-0.2139,-0.1547,0.1303,0.6155,-1.2703,2.1693,-1.1738,0.1727,0.6778,-0.7418,-0.0616,1.0605,1.1662,1.3637,1.1362,0.9756,0.0932,1.1417,0.0185,0.0632,1.3532,3.7365,-1.5585,1.3641,2.1197
-0.0071,0.9268,-1.0545,2.3664,1.7504,0.0467,1.0102,-0.1872,-0.2434,0.4604,0.1329,-1.438,1.3071,-0.0462,2.1364,3.1062,-1.1098,0.2909,-0.4744,0.1617,-0.7136,0.4514,0.3325,0.6693,0.6325,-0.6285,-0.1162,1.9856,-1.8265,2.574,-1.9458,0.8645,1.4247,-0.7692,-1.1819,0.57,-0.8833,1.0526,-0.0612,1.5023,0.5655,1.341,0.1166,-0.5546,1.1673,0.7455,-0.0274,-0.6049,-0.3451
-1.078,1.4365,-0.6997,2.4622,1.4695,-0.4634,-0.6592,0.7301,0.4464,0.7786,1.0368,-1.4298,1.7432,-1.3509,2.1321,2.9758,-0.2503,-0.3733,-0.2271,-0.466,-0.4572,1.4338,0.7058,0.9936,0.4045,1.2469,-0.425,2.0409,-1.8659,1.8891,-1.736,0.8791,1.4647,-1.3564,-0.8681,0.8901,0.7502,0.9763,0.4086,-0.1118,1.9733,1.9534,-0.3387,-0.7488,0.2579,0.2179,0.4519,0.29,-0.3874
-0.0583,1.4294,-0.021,2.0003,2.0076,-1.1096,1.6603,-0.0394,-0.3992,0.808,0.8412,-0.6901,1.2104,-0.8606,2.3721,2.2081,0.3175,1.4903,0.0241,0.7904,0.1565,2.7061,1.3137,0.8904,0.7232,2.3547,0.03,1.5061,-1.9093,0.8998,-0.7808,1.1357,1.3892,-0.6251,-1.2173,2.3031,1.2655,0.6782,-0.1217,0.2944,0.4614,2.1611,-1.2729,-0.0395,1.4424,1.7379,1.1087,0.0749,0.1366
-0.9543,1.0629,-0.7868,1.2702,0.5464,-1.075,0.2038,1.163,-0.2502,1.4292,0.735,-1.0542,-0.1815,-0.083,1.4416,1.803,-0.1513,1.1532,-0.5729,-0.3266,-0.1461,0.9043,1.1648,-0.5258,1.2178,1.169,-0.7805,1.5538,-1.229,1.1398,-1.4019,0.689,0.8168,-1.348,-0.3294,1.7913,1.162,0.562,1.9893,0.954,0.5082,2.8887,-1.7438,0.2001,0.7853,0.4976,-0.6905,1.3902,-1.6747
-0.0888,0.6468,-0.3904,0.9316,0.7655,0.8663,-0.5038,0.8252,-0.0456,1.1739,0.7544,-0.0397,0.6971,-1.3425,1.5148,2.6832,-0.5183,0.3919,-1.3601,-0.2968,-0.3676,0.5615,1.4348,-0.5705,1.0224,0.1009,-0.8061,1.4117,-1.6541,1.9993,-0.5636,0.8843,1.2526,-1.3481,-0.6804,1.0472,0.1181,1.0576,1.3381,1.0118,0.4505,2.0204,-1.3993,0.5224,0.1865,1.3927,-0.3717,0.6954,-0.9264
0.952,0.5368,-0.822,1.3138,0.5344,1.0973,-0.0913,0.9601,-0.4702,1.744,-0.1534,-0.7983,1.7594,-1.3432,1.1169,3.4684,-1.4732,0.4803,-0.8572,0.431,0.0781,-0.1515,0.7443,0.635,0.8171,0.1972,0.4458,2.0492,-1.705,2.7021,-0.811,0.593,0.4214,-0.039,-1.0206,1.0192,-0.6729,1.2483,-0.116,0.1163,0.3885,1.2938,-0.9182,0.4254,0.8231,1.8378,0.1213,-0.7896,-0.6184
0.16,1.043,-0.8182,0.061,-0.3527,0.5721,1.765,0.312,0.7897,1.6718,-0.2511,-1.1865,0.3241,-0.7092,0.922,1.5188,0.4005,2.2127,1.8465,1.7733,-0.0151,0.3834,1.1161,2.108,0.4788,-1.0119,1.3834,1.9564,-0.8994,2.1234,-0.7348,0.3502,-0.7,1.321,-0.0267,1.6077,0.0905,1.1217,0.7703,-0.4946,0.3602,1.4593,-0.3279,-0.559,0.8615,1.6462,0.6483,1.0779,0.4357
-1.7608,-0.3706,1.2317,-0.8924,-0.1853,-0.2392,-0.9302,0.6383,0.2763,-0.3089,-0.5671,-0.1744,-0.9199,-0.4057,0.5377,0.0175,0.5781,2.5218,0.803,-0.3823,1.1765,2.2876,0.9268,1.1995,2.2749,-0.7245,1.7474,0.4244,-0.244,0.8378,-0.6146,1.1582,0.2568,0.3159,0.4023,0.4814,-0.4197,-0.6763,-0.6739,0.3134,0.2999,2.4891,-1.2068,-0.2485,1.3647,-0.7384,-0.6263,0.7621,-0.4286
-0.1348,0.1574,1.4839,0.2275,-0.0634,0.4069,-1.863,0.8785,-0.102,0.2114,1.2383,0.2529,-0.1437,-0.417,-0.0499,-0.0079,-0.6342,0.3586,-0.3203,0.6637,0.3718,-0.3137,0.3069,-0.5421,0.9461,1.2414,-0.5175,0.701,0.3123,0.5345,0.7326,0.6904,-0.3548,1.9179,0.1629,-1.5706,-0.1423,-0.2035,-1.5488,-0.0668,0.6572,0.4913,0.3341,-0.3156,0.3295,-0.5083,0.6867,-0.7657,1.7944
-0.5154,-0.1468,1.714,0.0763,0.0264,-0.2613,-0.6983,0.7872,-0.3291,-0.0716,1.2711,-1.1933,-0.0346,-0.2454,-0.3295,-0.0495,0.3051,0.1546,0.5237,-0.5216,0.1281,0.6958,0.0532,0.6403,0.545,-0.6527,-1.0398,0.3262,1.1957,0.2123,1.8462,-0.7232,-0.2077,1.1434,-0.3234,-0.4517,0.4539,-0.4169,-0.4271,-1.2174,0.3534,0.249,1.271,-0.685,0.6989,-1.0798,0.9721,-0.3048,1.4144
-0.1917,-0.4372,-0.2014,-0.367,0.6245,-0.1524,-0.5755,0.6582,-0.1363,-0.1363,-0.3778,-0.3503,-0.3224,0.0802,-0.5332,-0.7713,0.5816,-0.0087,0.1896,-0.4803,-0.301,0.5208,0.1579,1.0191,0.8858,-0.9358,-0.8475,0.0957,0.1582,-0.1132,0.74,1.0335,0.2113,-0.1083,-0.3031,0.0829,-1.027,-0.8274,-0.1678,-1.0704,0.7167,0.402,0.407,0.3862,0.472,-0.2257,0.0451,-0.8236,-0.7288
-0.2849,0.0838,-0.0303,0.5414,0.0169,0.5186,-0.0805,0.5844,-0.0833,0.17,-0.6322,-0.0184,0.0113,-0.5453,-0.039,-1.3972,1.5261,0.4207,-0.2016,0.2822,-0.3152,-0.0105,1.4096,-0.3528,0.9518,-0.0207,-0.4068,0.256,-0.9755,-0.704,0.0714,0.7476,-0.0175,-0.3537,0.7931,1.2237,-1.1657,-0.6732,0.2731,-0.3228,-0.31,0.7539,-0.0265,-0.5196,1.2819,0.9447,0.0554,-0.498,-0.7963
-0.815,0.2525,-1.1699,0.0528,-0.4062,1.0953,0.1217,0.4496,-0.2547,0.3494,0.8003,1.4238,-0.6147,-1.2155,-0.061,-1.3941,-0.3783,-0.0966,-0.4067,-0.2675,-0.4401,-1.0633,0.8568,0.406,-0.212,0.6335,-1.9543,-0.2432,-1.3925,0.0618,-0.8016,0.6153,-0.7074,0.0692,0.5299,0.134,0.9241,0.4834,0.2255,0.1047,0.3751,0.5624,1.1997,-2.0507,0.5933,0.4305,0.3398,-1.0747,-0.1935
-0.7831,-0.3325,-0.2053,-0.4133,-1.3213,0.4957,-0.4819,0.7531,0.2052,-0.477,-0.5717,0.2948,0.0932,-1.2347,-0.5324,-0.5596,-0.8866,-0.0468,-0.074,-0.2145,-0.2361,-1.1775,0.5056,0.9045,0.5954,-0.4693,-1.3051,-0.5019,-2.0334,0.7149,-1.2561,1.0531,-1.0311,-0.331,0.2497,-0.7315,0.0686,1.2801,-0.0629,-0.5664,0.1925,1.4562,1.0177,-2.1702,0.0276,0.018,-0.0462,-1.0432,-0.337
-0.5346,-0.8054,-0.2609,-0.8126,-1.1832,0.0928,0.0434,0.9557,0.0133,-1.1211,-0.8845,0.3623,-0.3516,-0.1372,-0.748,-0.8322,-1.277,-0.5787,-0.1486,-0.089,-1.1374,-0.9834,1.1135,-0.2413,0.2588,-0.3641,-0.8922,-1.2388,-2.0846,0.0033,-0.1959,0.8893,-1.0961,-0.0681,-0.2486,-1.7477,-0.6416,1.2578,-1.0252,-0.0722,-0.3922,1.1644,0.188,-0.8948,-0.3376,0.9594,0.6566,-0.441,-0.2142
