"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.0821,-1.0766,0.2854,-0.4804,1.0332,0.7339,-0.0439,0.4725,0.9486,-0.134,-0.4858,0.1059,-0.4173,0.3164,-0.9563,-0.2214,1.194,0.3467,1.4683,1.9753,-0.4872,-0.412,0.1134,-0.3853,0.7382,-0.8485,-1.0179,0.0161,0.1102,-0.5423,0.5275,0.2856,1.8958,0.2778,0.9194,-0.419,0.065,-0.6438,-1.0047,-0.9442,-0.7889,1.411,-0.8176,-0.9009,-1.4043,-1.2791,-1.6469,-0.3907,-1.1128
0.8741,-0.723,0.3835,0.1126,1.2769,-0.0187,0.9478,-0.4285,-0.677,0.3315,0.0127,0.6318,0.1083,1.3098,-0.2437,-0.4736,0.7975,0.338,1.5808,1.0132,-0.3522,-1.0137,-1.3251,-0.4786,0.1617,0.864,-0.7976,0.0711,-0.1212,-0.4927,-0.0042,-1.2887,0.5645,0.3574,1.0567,0.413,-0.5914,-0.0782,-0.8846,0.1256,-0.4176,-0.2255,0.1749,-0.9046,-1.3969,-1.5123,-0.8885,-0.3317,-0.5407
1.9019,-0.1739,0.3663,0.6429,2.2621,0.0462,0.6185,0.0028,-0.4717,-0.2775,1.0437,1.0724,0.5843,0.7103,0.1853,0.0688,0.155,0.5622,0.7148,0.9278,-0.3175,-0.3999,-1.0314,-0.284,0.7072,1.2764,-0.9653,-0.0855,-0.4919,-0.3797,0.32,-1.3213,0.1755,0.3885,0.863,0.084,0.0314,-0.301,-1.1451,0.6066,-0.1897,-0.3309,0.633,-0.8451,-0.9445,-0.4584,0.0417,-0.3655,-0.4535
0.2317,-0.0359,0.4219,0.8574,1.6389,0.7441,-0.3871,0.7576,-0.1669,-1.3783,0.8523,0.0797,1.3654,-0.9885,-0.0132,0.8848,0.4362,0.3941,-0.3293,-0.0092,0.4912,-0.1844,-0.4329,-0.7848,0.4852,-0.1252,-0.597,0.941,-0.5238,-0.2508,0.6813,-0.9633,-0.2084,0.486,0.2265,1.0265,0.3091,-1.0635,-1.1582,0.4693,-0.2164,-0.1551,-0.0909,-0.5004,0.6222,-1.0603,0.0871,-0.7105,-1.8781
-0.1125,0.2291,0.6872,0.7558,2.251,-0.9344,-0.8445,1.1389,-0.1903,0.1291,-0.7976,0.4115,1.5901,-1.2652,0.9555,0.8817,-0.6081,0.0689,0.4346,-1.0255,-0.3666,-0.2885,1.2396,-0.4735,0.8566,0.3663,-0.1182,0.5982,0.2102,-0.3424,1.1721,1.099,-0.4499,0.2098,-1.0082,0.3494,-1.0197,-0.2785,-0.3106,0.2516,-0.1452,-0.1126,-0.2841,1.156,-0.4147,0.8629,1.4611,-0.7626,-1.0173
0.4393,0.8665,1.0397,1.1998,1.3786,-0.2085,-0.9166,0.5811,-0.6346,-1.6024,-0.1899,0.8282,2.1896,-1.7378,1.8417,1.0973,-1.0806,-0.3746,0.4484,-1.0579,0.322,0.3002,1.2719,0.2812,1.0672,0.3737,0.5421,0.5817,0.291,0.0941,0.5938,1.4593,-0.3549,0.7479,-0.9344,0.4736,-0.3767,-0.6684,0.0338,1.2327,0.3092,0.6093,-0.4814,1.2735,-0.1146,1.715,0.3763,-0.2189,-0.4642
-0.7912,0.7834,0.2507,0.8332,-0.2641,-0.4848,-1.0948,-0.1295,-0.4974,-0.8282,0.4465,0.001,1.0884,-0.0682,1.1416,0.2455,-0.3083,-0.28,0.8684,0.2544,0.1453,0.6093,0.7312,0.496,1.0701,0.4758,1.8796,-0.0229,0.1608,0.5542,-0.1112,0.55,0.1961,1.1219,0.3854,0.6641,0.8022,-0.9816,0.2206,0.6163,0.1953,0.5211,-0.5092,1.1345,0.496,1.124,-0.3222,0.8303,0.5241
-0.3362,0.9724,-1.1813,-0.2022,-0.7909,-1.294,0.039,-1.0242,-0.3827,1.0547,0.7347,0.4146,-1.0511,1.7919,0.2095,-1.18,-0.3466,0.5842,1.2312,0.6639,0.1495,1.4461,-0.6174,1.3188,0.888,1.6437,1.4803,-1.099,0.2513,0.2307,0.4603,-0.8578,-0.0654,0.5394,1.2076,0.0255,1.1851,-0.4267,-0.1447,-0.1201,0.1891,0.397,0.5351,0.2533,0.6504,0.615,0.364,1.0161,1.7832
0.0411,-0.0318,-1.3371,-1.0489,-1.3346,-1.1922,0.1518,-0.7044,-0.7804,0.9357,1.4742,-0.1685,-2.4883,0.6115,-1.4752,-1.3936,1.4974,0.7335,1.3369,-0.2183,0.9081,1.2051,-1.2233,2.0683,0.1543,-0.1586,-0.0352,-1.7838,1.0081,-0.5222,-0.0299,-2.0406,1.1686,-0.9087,1.8028,-0.492,1.2874,-0.3131,-0.5761,-0.67,-0.2112,1.5167,-0.0107,-1.5434,-0.0061,-1.4318,-1.4253,0.5101,1.3703
0.0127,-1.2787,-1.5717,-1.2152,-1.0693,0.7323,-0.4367,0.5407,0.1649,0.6538,0.1531,-0.017,-1.6217,-0.4486,-1.8643,-0.235,0.4577,-1.0473,0.8054,0.1819,-0.4377,-0.8696,-0.618,1.3968,-0.8447,-0.7761,0.2296,-1.0439,0.3289,-0.338,-0.6055,-1.8544,1.5754,-0.6454,1.4277,0.2908,0.3779,-1.3546,-1.1383,-1.3763,-1.3871,-0.0568,-0.9097,-1.2934,0.0661,-1.4821,-2.0926,-0.8542,0.1358
0.9484,-0.4022,-1.0061,-0.6002,-0.2279,0.2622,0.6564,-0.6689,0.4169,1.2239,-0.1362,1.31,-0.4308,-0.8055,-0.7184,-0.174,-1.7844,-0.7598,-1.1335,-0.5146,-0.1142,-1.8347,0.1656,-0.0691,-0.6906,0.0153,-0.9453,-0.6207,-0.647,-0.7264,-0.8071,-0.4723,0.3221,0.4261,0.5361,-0.3333,-0.8809,-0.7223,-1.2037,-0.3856,-1.2612,-0.7852,-0.298,-0.8547,-0.5023,0.0718,-0.9828,-1.2628,0.3193
-0.2399,-0.0673,-0.1851,-0.2996,0.2948,-0.2038,-0.5125,-0.2478,0.8902,0.7812,-0.2088,0.2072,-0.1797,0.2874,-0.0363,-0.2021,0.1362,0.2385,-0.4397,-0.2708,-0.0363,-1.0361,0.0712,-0.3702,0.7114,-0.7717,-1.0644,-0.4956,-0.4649,-0.9783,0.3618,0.4035,0.6813,-0.3048,0.855,-0.4706,-0.8517,-0.0482,-0.6532,-0.0942,-0.6685,0.2845,-0.7175,0.1012,-0.9416,0.4216,-0.2419,-0.8341,0.1678
-1.3255,-0.1299,0.112,0.0558,-0.3712,1.2377,-0.4028,0.246,1.0128,1.2159,-0.7172,-0.2688,0.0689,0.8984,0.5468,0.3461,0.1896,0.4941,0.2408,1.2554,-1.427,-1.6544,0.0056,-0.7607,1.1375,-0.0733,-0.6411,0.4949,-0.7205,0.0962,0.3877,0.5374,0.7397,0.2494,1.1294,-0.2103,0.1281,-0.1332,-0.6701,0.5623,-0.1377,-0.0879,-0.2032,-0.1718,-0.6555,-0.0788,-0.9359,-0.345,-0.0611
-0.095,0.3747,-0.0613,0.0883,-0.0621,0.7,0.3359,0.0416,0.9305,1.257,-0.4809,0.3932,-0.2,1.1759,0.8515,0.1694,0.0448,1.5513,-0.1678,1.2757,-0.6301,-0.581,0.6776,-0.9008,1.0226,1.5396,-0.5955,-0.1254,-0.589,0.276,-0.2371,0.7362,0.4384,0.5291,1.1699,-0.3071,-0.6209,0.6099,-0.1995,0.7014,0.5719,0.021,0.3106,-0.1308,-0.6284,0.5697,-0.1861,0.3096,1.0091
-1.1843,0.036,0.2506,-0.4174,-0.5681,-1.602,-0.098,-0.1326,0.366,0.2489,0.5896,-1.0819,-0.6059,0.9102,-0.0267,-0.1646,0.7438,1.148,0.5177,0.2448,0.535,-0.3628,-0.9154,0.0413,0.8938,0.1421,0.3823,-1.1082,0.3453,-0.0157,-0.1572,0.7572,1.1626,-0.7902,1.8144,0.3712,0.2374,0.4029,-0.0023,0.638,0.3003,0.945,-0.4108,-0.8395,0.1453,-0.7423,-0.2494,0.4371,0.2034
-0.6502,0.1971,-0.2133,-0.3033,-0.6858,-0.4473,0.064,-0.9967,-0.29,0.978,1.1917,-0.4783,0.2269,0.8785,-0.5859,0.0044,-0.6697,-0.599,-0.0476,0.691,-0.8632,-1.0083,-1.2696,-0.1007,-0.9091,0.4293,0.224,-0.2739,-0.1134,-0.2477,0.0783,0.3365,0.3975,-0.0216,1.2956,0.2427,0.2663,-0.2813,-0.305,0.2627,-0.0134,-1.3598,-0.0162,-0.2506,-0.0895,-0.1806,0.2104,0.326,0.5891
