[-0.06402644,1.148755,-0.6734891,0.2606849,0.3785802,-0.8095371,-0.09679498,0.3851341,0.5078788,0.3869252],
[-0.2350438,0.9234758,-0.351445,0.6633046,0.1626879,-0.4936827,0.06462878,0.2180495,0.4716489,-0.1292267],
[-0.7265857,0.3975708,0.05063962,0.7098915,0.2007655,-0.1289381,-0.07305272,0.1518458,0.7786142,0.03443222],
[-1.191874,-0.2101898,-0.002469091,0.3036325,0.1630937,0.1775415,-0.2799591,-0.2166597,1.082154,0.797173],
[-1.426058,-0.7277848,-0.2495697,-0.2385358,0.1834675,0.4864452,-0.4571694,-0.645858,0.9683876,1.233594],
[-1.70499,-1.001835,-0.2311153,-0.5767493,0.2413828,0.7636108,-0.499027,-0.758404,0.5650962,1.29263],
[-2.092777,-1.033378,0.06515415,-0.7360049,-0.157147,0.9294434,-0.2202398,-0.5506316,0.1274131,1.236688],
[-2.121792,-0.9217553,0.2748623,-1.011591,-1.041818,0.8969666,0.3775978,-0.3674212,-0.4182925,1.095765],
[-1.347845,-0.6268409,0.3120453,-1.437195,-1.853759,0.6278552,0.7605447,-0.264349,-1.199897,0.6660768],
[-0.3155598,-0.2329205,0.3359112,-1.682829,-1.871653,0.3099113,0.6871464,-0.1147764,-2.221399,-0.01376148],
[0.2698106,0.2196932,0.7133366,-1.51834,-1.018011,0.1917045,0.2987213,0.07536279,-3.213725,-0.5342054],
[0.3969506,0.8106036,1.363012,-0.9764481,-0.03891771,0.323182,-0.3784929,0.5168011,-3.138415,-0.4088572],
[0.3576868,1.25035,1.838001,-0.1070396,0.5140202,0.5377203,-1.157892,1.306151,-1.827656,0.1374014],
[0.3789045,1.309787,1.888518,0.7069125,0.73353,0.6521104,-1.590611,1.793325,-0.8123871,0.3514671],
[0.3400236,0.9567359,1.5785,1.128634,0.6836476,0.7828788,-1.253405,1.610953,-0.5034402,0.1479325],
[0.2103895,0.5005576,1.219451,1.106799,0.4788175,0.9656539,-0.3519613,0.9544557,-0.2550513,-0.2128394],
[-0.03944632,0.2608342,0.9517196,0.8848996,0.3992616,0.7389252,0.4621308,0.08505972,0.3734972,-0.4384616],
[-0.3600072,0.204355,0.5668034,0.6587077,0.6252416,-0.03580873,0.6717562,-0.822171,1.043912,-0.3577307],
[-0.4329379,0.3613501,-0.000566542,0.5728012,1.109766,-1.086003,0.3284945,-1.479596,1.239439,-0.1013629],
[0.0574299,0.8287691,-0.4343935,0.8194181,1.427406,-2.050708,-0.2019142,-1.49682,1.038231,0.03522654],
[0.8735698,1.457116,-0.3399923,1.287694,1.220342,-2.527359,-0.6024665,-1.091493,0.8386567,0.05865292],
[1.67612,1.725473,0.2479645,1.681194,0.6416916,-2.327801,-0.7119366,-0.7584534,0.7625385,-0.05062871],
[2.04304,1.246644,0.9522303,1.657854,0.01637698,-1.343532,-0.582152,-0.6070178,0.5548331,-0.358973],
[1.752086,0.1595813,1.594005,1.054539,-0.304909,-0.0485764,-0.421429,-0.5992658,0.3187256,-0.6786836],
[1.304875,-1.087468,2.101046,0.2851285,-0.2696492,0.7729482,-0.329126,-0.6143171,0.67162,-0.7150628],
[0.9758419,-2.104939,2.311965,0.01274943,-0.3441799,0.9518496,-0.1313631,-0.8067646,1.393076,-0.435625],
[0.5924508,-2.555868,2.082725,0.4900779,-0.486141,0.8299668,0.2076903,-0.9454912,1.648817,-0.1587791],
[0.1258286,-2.134023,1.523915,0.9929336,-0.2825568,0.7848295,0.5305875,-0.4421963,1.598963,0.09537549],
[-0.4123578,-1.331286,0.6799667,0.7959517,0.3068445,0.7072394,0.660309,0.2616337,1.322797,0.2901096],
[-1.068694,-1.004343,-0.2283876,-0.08738153,0.7885737,0.4014374,0.4541228,0.6021439,0.7265295,0.3237051],
[-1.681618,-1.260584,-0.9876626,-1.061592,0.8530496,-0.001855687,0.1476216,0.5091824,0.05631307,0.1709807],
[-1.834316,-1.586885,-1.580946,-1.394991,0.7203752,-0.2102902,-0.08017306,0.06515166,-0.3666591,-0.1546811],
[-1.091632,-1.381218,-1.774328,-0.9089923,0.645553,-0.2033932,-0.01033302,-0.5309974,-0.6641336,-0.433108],
[0.1801951,-0.757968,-0.9325458,-0.1294784,0.481141,-0.1540884,0.2746553,-1.102366,-1.089059,-0.3651983],
[1.149251,-0.2290627,0.6691002,0.4323915,-0.01228556,-0.02868074,0.4283942,-1.58584,-1.398441,-0.07334672],
[1.694571,0.06323477,1.775777,0.4386193,-0.5448269,0.3553314,0.4693659,-1.701427,-1.23206,0.06745227],
[2.132194,0.4140575,2.275957,0.1604274,-0.8727484,0.8406594,0.4837907,-0.8819857,-0.8869326,0.08195016],
[2.426915,1.12324,2.368767,-0.1067973,-0.9531797,1.023083,0.427637,0.2338008,-0.6029525,0.06898047],
[2.427169,1.824551,2.033882,-0.3107296,-0.621492,0.7753246,0.1513088,0.7716889,-0.2907937,-0.1271017],
[2.138453,2.151128,1.461956,-0.4275011,-0.05844031,0.3697025,-0.2720411,0.9422548,-0.3347063,-0.376043],
[1.739065,2.140099,0.9345331,-0.3549199,0.4324639,0.03721538,-0.6656562,1.038697,-0.8358822,-0.3727666],
[1.241233,1.919375,0.6263941,0.007828132,0.6219073,-0.2529831,-0.9148508,0.9378287,-1.49701,-0.07701052],
[0.6344697,1.686394,0.6280075,0.3573317,0.4399081,-0.6220186,-0.8690334,0.6051072,-1.887558,0.2026543],
[0.04291314,1.250325,0.7176116,0.4160869,0.07553265,-1.077497,-0.484184,0.4355368,-1.589626,0.2756769],
[-0.38068,0.5615802,0.509527,0.1676471,-0.252272,-1.479046,-0.1163529,0.5835169,-0.8334863,0.1505931],
[-0.271813,0.127813,0.3872638,-0.1008372,-0.2590917,-1.753431,-0.2935591,0.7174179,-0.1710646,0.002927367],
[0.2675909,0.245009,0.7758365,0.006540378,0.07731807,-1.785281,-1.014631,0.9048626,0.1475421,-0.2100035],
[0.5796074,0.5596794,1.356682,0.4310539,0.4361658,-1.433608,-1.80818,1.239045,0.3073888,-0.5632086],
[0.669676,0.7654135,1.67141,0.7286119,0.7030251,-0.7564899,-1.916377,1.44264,0.486427,-0.6656632],
[0.692925,0.9932908,1.629708,0.60866,1.057776,-0.3602896,-0.7301571,1.34493,0.6737706,-0.159934],
[0.7039592,1.313173,1.457108,0.3882139,1.445636,-0.6842617,0.5805881,0.9438954,0.8134235,0.6326879],
[0.7379881,1.365445,1.042635,0.4034718,1.574422,-1.420126,0.9814925,0.461486,0.9367551,1.166921],
[0.6263375,1.035757,0.3428761,0.5980191,1.564421,-2.078164,0.6195498,0.1832859,0.948493,1.358375],
[0.3863117,0.5178598,-0.2971863,0.7171964,1.469982,-2.135061,-0.1649119,0.1606117,0.8632843,1.226121],
[0.4284869,0.08167484,-0.7091704,0.4572327,1.221369,-1.436722,-1.151377,0.2213043,0.7868385,0.8386886],
[0.8026317,-0.33301,-0.788972,0.07971694,0.8533,-0.1531122,-1.961037,0.3314387,0.5367539,0.3765161],
[1.129619,-0.7175844,-0.4125082,0.127377,0.4794574,0.9788115,-1.743558,0.5117639,0.1129636,-0.1920046],
[1.341443,-1.031522,0.03792245,0.4305327,0.1838376,1.328702,-0.3519232,0.5909768,-0.1263675,-0.9704156],
[1.374771,-1.472728,0.1577634,0.5472665,0.20773,1.074168,1.035838,0.5451891,0.04595635,-1.56107],
[1.194169,-1.720487,-0.09887256,0.5218576,0.6695303,0.6057867,1.881514,0.3020823,0.3391898,-1.363818],
[0.992852,-0.9954215,-0.4716886,0.3834109,1.170798,0.1640662,2.062638,-0.1378709,0.4804605,-0.7648557],
[0.7826298,0.5246649,-0.5577011,0.06488164,1.412765,-0.3308566,1.509308,-0.5004211,0.4628587,-0.4860871],
[0.5608127,1.594043,-0.2966646,-0.2620353,1.392453,-0.7868136,0.5300384,-0.5060942,0.54382,-0.4921412],
[0.1425501,1.653248,-0.1742776,-0.2249625,1.175494,-0.6293527,-0.128631,-0.2370905,0.7613235,-0.550138],
[-0.6181627,1.071978,-0.3613469,0.1140444,0.7111267,0.2291606,0.1429895,0.0786553,1.079723,-0.498256],
[-1.408982,0.2047076,-0.7328695,0.3108158,-0.02524809,0.9960934,0.8407208,0.3389064,1.463004,0.01108713],
[-1.890142,-0.9092321,-1.302549,0.3653373,-0.9424247,1.290608,1.346653,0.409471,1.576087,0.8031962],
[-2.116186,-1.947279,-2.032187,0.4671178,-1.631708,1.058268,1.491675,0.3110362,1.349825,1.241277],
[-2.118777,-2.493725,-2.70538,0.6553763,-1.562461,0.6557739,1.433896,0.2471048,0.8068069,1.235531],
[-1.831036,-2.733311,-2.898119,0.8482332,-0.9906108,0.4320529,1.351051,0.2538686,0.06061815,0.9611458],
[-1.720816,-2.992344,-2.665371,0.84383,-0.2774406,0.1593607,1.074364,0.2999317,-0.6570107,0.4665915],
[-2.03712,-3.10012,-2.632705,0.626739,0.6098494,-0.381098,0.4620762,0.3815575,-0.9808791,-0.216234],
[-2.531671,-2.434323,-2.803261,0.3762548,0.9403768,-1.013032,-0.2790852,0.623945,-0.6773727,-1.085091],
[-2.8307,-1.498869,-3.078247,0.1271075,0.2960565,-1.508298,-0.9155715,0.8155794,-0.26951,-2.023136],
[-2.655175,-0.8619195,-3.285503,-0.2045491,-0.7658209,-1.627421,-1.421193,0.6513189,-0.1706278,-2.684439],
[-2.028554,-0.4761108,-2.530957,-0.4451187,-1.67865,-1.134621,-2.003221,0.274557,-0.2288931,-2.745685],
[-1.408224,-0.3920837,-0.9095984,-0.5046452,-2.245027,-0.3889075,-2.55653,0.01344693,-0.3820239,-2.432575],
[-1.039426,-0.3780584,0.1994547,-0.5718382,-2.733725,-0.1936831,-2.63458,-0.1288597,-0.63797,-1.758921],
[-0.8247847,-0.1425574,0.5661533,-0.6595932,-3.22135,-0.6022468,-2.243611,-0.2781986,-0.882565,-0.8668296],
[-0.5339688,0.1488082,0.07485035,-0.8339573,-3.198286,-1.205134,-1.588612,-0.5301142,-1.014561,-0.2785017],
[0.09099967,0.4500842,-0.9778948,-0.874752,-2.46457,-1.407987,-0.9598833,-0.7823727,-1.005359,-0.1308264],
[0.8327021,0.7172,-2.024456,-0.4658277,-1.898704,-0.8506736,-0.6726127,-0.7710279,-1.002046,-0.4034123],
[1.102403,0.4683545,-2.292444,0.07516084,-1.743566,-0.1420498,-0.5159668,-0.3315175,-1.105861,-0.8389213],
[0.8350971,-0.3492418,-1.483106,0.2804617,-1.562315,0.3649286,-0.2709042,0.2056068,-1.244653,-1.045886],
[0.3092115,-1.295657,-0.7559065,-0.01225707,-1.229511,0.7003917,-0.007894972,0.3888428,-1.305027,-1.093558],
[-0.229815,-1.887332,-0.5099446,-0.5117211,-1.162863,0.8855384,0.08054161,0.2464939,-1.255559,-1.028354],
[-0.5644846,-1.615467,-0.5798351,-0.9363066,-1.502677,0.7495952,-0.2192029,-0.1197989,-1.188036,-0.8726117],
[-0.4620684,-0.8777524,-0.6411325,-1.276053,-1.869237,0.3494384,-0.6720777,-0.5978966,-1.238926,-0.7354758],
[-0.121633,-0.1848991,-0.3868709,-1.408674,-1.71257,-0.05642897,-0.8440295,-0.9730051,-1.492911,-0.5860819],
[0.09325092,0.01617417,-0.01634125,-0.9943136,-1.005924,-0.4165883,-0.6370141,-0.8820909,-1.692395,-0.5736534],
[0.1193323,-0.3358243,0.08608493,-0.4307507,0.1280515,-0.5478419,-0.3212269,-0.3806999,-1.404721,-0.7435274],
[-0.1223001,-0.6908425,-0.1279007,-0.3791832,0.997296,-0.308563,-0.09494384,0.07361902,-0.9321839,-1.008331],
[-0.631693,-0.702855,-0.2276955,-0.7176815,1.331613,0.07272276,-0.08223857,0.329376,-0.668043,-1.320929],
[-0.9858621,-0.3973728,0.3492655,-0.940552,1.381773,0.5086354,-0.3770166,0.4095662,-0.5301139,-1.641387],
[-0.7546354,-0.1494362,1.063603,-0.6317072,1.371924,0.8358244,-0.9394858,0.326907,-0.5663076,-1.824629],
[-0.2831111,-0.1096705,1.386671,-0.1726008,1.307611,0.9746407,-1.401197,0.1586019,-0.8864936,-1.651205],
[0.1140541,-0.3147398,1.675675,-0.1702263,1.276494,1.108695,-1.522628,0.06808341,-1.203087,-1.282142],
[0.3636225,-0.609489,2.031005,-0.5850981,1.153106,1.295213,-1.641365,0.07701007,-1.274793,-1.023393],
[0.335808,-0.4766489,2.136332,-0.8908817,0.9366431,1.216026,-1.915835,0.05815799,-1.320717,-0.81222],
[0.08548739,0.2145918,1.925973,-0.9486998,0.861514,0.8048787,-2.25794,-0.1045711,-1.290261,-0.7225361],
[-0.2338782,0.6841352,1.310408,-1.196598,0.8265103,0.5477295,-2.21266,-0.1919732,-1.05643,-0.665959],
[-0.4866277,0.8205758,0.5338189,-1.612471,0.8221866,0.5596061,-1.329104,-0.006661973,-0.9057362,-0.6884664],
[-0.3001101,0.8851887,0.1562854,-1.807199,1.081432,0.3370191,-0.2006591,0.03113064,-0.9328343,-0.934453],
[0.02428032,0.9258582,0.1163206,-1.417219,1.397327,-0.1431085,0.5194391,-0.06496542,-1.106677,-1.283375],
[-0.00209547,0.9610404,-0.2377877,-0.8070691,1.501112,-0.5532008,0.6494854,0.04111625,-1.191534,-1.539453],
[-0.1550126,1.059055,-0.8986443,-0.3564783,1.380406,-0.6238461,0.1682283,0.2440369,-0.8691993,-1.51534],
[-0.3339703,1.318257,-1.520431,-0.09962573,0.8872956,-0.445562,-0.5899686,0.1260062,-0.4418584,-1.337074],
[-0.4354537,1.451535,-1.719407,-0.1629528,0.08439965,-0.2413682,-1.107541,-0.2558611,-0.2949866,-1.199082],
[-0.2464323,1.197642,-1.383924,-0.5651056,-0.6276681,-0.0444684,-1.480838,-0.5225163,-0.3070167,-1.045917],
[0.2419183,0.6635993,-0.8142941,-0.942296,-1.051628,0.2564292,-2.000005,-0.7983282,-0.1754974,-0.8092964],
[0.6866221,-0.01527453,-0.3236508,-0.8541211,-1.299059,0.7349169,-2.414706,-1.261065,-0.0159095,-0.5572707],
[0.9133387,-0.5033481,0.009980399,-0.3601343,-1.335414,0.9936062,-2.56243,-1.528796,0.08110815,-0.1494316],
[1.115251,-0.3816884,0.2076412,0.08526243,-1.205184,0.8667057,-2.320254,-1.292151,0.1255296,0.4853518],
[1.204687,0.2284493,0.3225703,0.4020796,-0.8527537,0.6923971,-1.850329,-0.8336233,0.1388571,1.003319],
[0.9352802,0.8211319,0.3984289,0.7934378,-0.3017669,0.691021,-1.717924,-0.5432433,0.2361504,1.089124],
[0.3624623,1.111563,0.2540522,1.136279,0.005598936,0.7938995,-1.84352,-0.4284033,0.2482619,0.817181],
[-0.1119835,0.9900578,0.06882995,1.330781,-0.01591861,0.9000073,-1.996996,-0.4977547,0.09270025,0.3313885],
[-0.1824814,0.6815663,0.2131192,1.387249,-0.1814042,0.8907424,-2.053619,-0.7397436,-0.07142277,-0.2720372],
[0.141297,0.5005521,0.73968,1.340244,-0.2725611,0.5592858,-1.572123,-0.8397664,-0.1402323,-0.9161851],
[0.5413633,0.4296862,1.409331,1.055685,-0.1017856,-0.10422,-0.4608492,-0.5161443,-0.1806819,-1.505832],
[0.5961376,0.2774245,1.940616,0.5585882,-0.1671684,-0.7417243,0.5088892,0.05387392,-0.1342659,-1.92713],
[0.2511395,-0.07845817,2.12667,0.06942158,-0.8064642,-0.7893505,0.9194013,0.5166817,-0.08052088,-2.144205],
[-0.3233403,-0.4728233,1.977756,-0.2998096,-1.517076,-0.3169919,1.051084,0.802396,-0.1863882,-2.030386],
[-0.9204837,-0.6139381,1.576348,-0.7063421,-1.583234,-0.007126926,1.172919,1.171023,-0.2875416,-1.336692],
[-1.211537,-0.2407699,1.226087,-1.310423,-0.9415543,-0.06763474,1.263382,1.350063,-0.2675897,-0.4088595],
[-0.9765119,0.3940275,1.21441,-1.910381,-0.2673076,-0.3989815,1.125902,1.026535,-0.01343552,0.2912277],
[-0.5512249,0.5818884,1.210751,-2.254316,0.03688136,-0.5842699,0.7801117,0.5644989,0.5731851,0.7196496],
[-0.4781692,0.1021591,0.9549868,-2.237626,-0.1008945,-0.2476868,0.4235411,0.3108005,1.144905,0.8484434],
[-0.8101462,-0.9408986,0.7610389,-1.947464,-0.3743213,0.20563,0.146877,0.3758821,1.360592,0.7547161],
[-1.314215,-2.047501,0.684696,-1.587593,-0.3053703,0.3205225,0.1696322,0.7638584,1.358035,0.7075636],
[-1.881844,-2.621262,0.2923879,-1.376379,0.1755473,0.2201071,0.5565618,1.220842,1.331196,1.174172],
[-2.251495,-2.418148,-0.05814716,-1.444202,0.5582614,-0.007703392,0.8964052,1.272364,1.220204,1.930628],
[-1.896994,-1.938908,0.06961632,-1.553565,0.5000633,-0.3326028,0.9693746,0.8978575,1.006526,2.269956],
[-0.8003451,-1.472829,0.5643181,-1.287637,0.1990598,-0.4970004,0.7020867,0.5199374,0.8448463,2.1755],
[0.3247839,-0.9486725,1.035441,-0.5106522,-0.06996161,-0.4530624,0.1941842,0.5230737,0.4697816,1.851136],
[0.8359619,-0.5001777,1.24056,0.2060424,-0.2768311,-0.3310285,-0.2588104,0.8607848,-0.3073031,1.564908],
[0.7586827,-0.2816833,1.346379,0.3815143,-0.3589007,-0.0133586,-0.5236476,1.280541,-1.10841,1.414719],
[0.7336913,-0.1631982,1.242514,0.2152079,0.07772626,0.5298716,-0.7514197,1.642703,-1.406405,1.190847],
[0.9117062,0.281196,0.643577,-0.03527679,0.9821816,0.9625979,-0.8095117,1.662626,-0.9003092,0.6859892],
[0.8284079,0.8916936,-0.1603306,-0.4331265,1.603258,1.011477,-0.3915127,1.421259,0.02404848,-0.02108205],
[0.5125798,1.251878,-0.6314219,-0.9309718,1.752716,0.7640872,0.209805,1.190369,0.6365849,-0.6390562],
[0.0830714,1.394064,-0.5351344,-1.228596,1.499021,0.425894,0.5237506,1.151599,0.5836395,-0.9747438],
[-0.4449904,1.277328,-0.1955823,-1.392641,0.8112277,0.3339617,0.5680531,1.240035,0.1303755,-1.075271],
[-1.04339,0.9563625,-0.000436928,-1.521227,-0.17886,0.5165448,0.4942058,1.202607,-0.1739959,-0.901655],
[-1.535062,0.7198333,-0.09657479,-1.213865,-1.264209,0.5645725,0.5585802,0.9505712,-0.1508749,-0.1572176],
[-1.697746,0.7525764,-0.4710868,-0.4293219,-2.112694,0.4825045,1.031121,0.7057572,0.07659465,0.7928161],
[-1.431418,0.9888392,-1.001628,0.2742978,-2.118523,0.4234167,1.640576,0.6226314,0.4910166,1.388775],
[-0.8184096,1.347995,-1.230489,0.6242101,-1.450864,0.4421317,1.751089,0.6029927,0.7626499,1.51364],
[-0.355158,1.336489,-0.9992414,0.585723,-0.9505188,0.4806244,1.185935,0.6808197,0.8727169,1.249366],
[-0.3301848,0.7313833,-0.899357,0.2630054,-0.7332899,0.5765086,0.2827429,0.9561787,0.9767332,0.8593743],
[-0.58627,-0.04039634,-0.8736879,-0.07664917,-0.7162515,0.7599094,-0.3643819,1.103798,0.9826089,0.6790632],
[-0.8237751,-0.6154733,-0.6451332,-0.2628666,-0.9639202,0.7967209,-0.2365275,1.010377,0.9520908,0.8830161],
[-0.9133946,-0.8823681,-0.1687215,-0.2038336,-1.321645,0.4840406,0.3052787,0.6773818,0.8159178,1.250768],
[-0.8923052,-1.038859,0.4053167,-0.05260597,-1.405546,-0.2589712,0.4752506,0.1246708,0.3728262,1.692886],
[-0.8666487,-1.166427,0.509287,-0.02179653,-1.154925,-1.219084,0.208562,-0.4393249,-0.2174286,2.147681],
[-0.8129725,-1.038834,0.3256205,0.08654171,-0.7586813,-1.942689,0.07792105,-0.7303249,-0.5706945,2.261285],
[-0.7144712,-0.8334055,0.4968586,0.475839,-0.2291269,-2.076436,0.3470286,-0.6068121,-0.5128076,2.051276],
[-0.885853,-0.9157886,1.004521,0.8059583,0.3526946,-2.067359,0.6992608,-0.1629565,-0.450129,1.721121],
[-1.184911,-1.363979,1.358857,0.8372844,0.7719472,-2.034001,1.081717,0.2668397,-0.6633849,1.216898],
[-1.024596,-1.880473,1.454509,0.5625842,0.9551918,-1.627155,1.303935,0.3409154,-0.8494198,0.628953],
[-0.1828516,-1.772727,1.450719,0.1082689,0.9062878,-0.830692,0.996836,0.08672915,-0.7604452,0.3166842],
[0.7584203,-0.6075717,1.532487,-0.2472162,0.773089,0.04062779,0.2770022,-0.2845996,-0.7604321,0.4691984],
[1.454429,0.7877319,1.654733,-0.3790779,0.6591903,0.496513,-0.2738186,-0.7483988,-0.842049,0.6026303],
[1.913252,1.475714,1.744694,-0.4428571,0.357784,0.4092622,-0.2587718,-1.156469,-0.6712088,0.247421],
[2.188542,1.360473,1.661994,-0.5980342,0.03686639,0.02975003,0.01997578,-1.376072,-0.5163116,-0.5195743],
[2.194753,0.7767248,1.51385,-0.6370941,-0.07351343,-0.1798434,0.2868458,-1.56519,-0.3901094,-1.340015],
[1.916253,0.2471834,1.417615,-0.1358727,-0.1699485,0.06328625,0.6074564,-1.606683,-0.01248174,-1.857018],
[1.558227,0.1285906,1.367227,0.7568752,-0.2160506,0.5848083,0.7359548,-1.303492,0.3115225,-1.865562],
[1.306126,0.1998213,1.111305,1.358827,-0.02803696,1.077447,0.2333545,-0.8591769,0.4088853,-1.433324],
[1.21932,0.1794337,0.5496289,1.528537,0.2413882,1.395883,-0.5681797,-0.4008845,0.5925861,-0.7783759],
[1.201813,0.08109083,-0.09778377,1.396072,0.3140253,1.519632,-1.145799,0.1514421,0.9849091,-0.1380066],
[0.9367309,-0.128017,-0.5326482,1.087479,0.2086172,1.450355,-1.481204,0.6365534,1.314638,0.2364924],
[0.3326505,-0.5021832,-0.6070447,0.7001371,-0.06228568,1.200479,-1.903707,0.8589903,1.276155,0.1804477],
[-0.1428531,-0.8850774,-0.6933584,0.3259818,-0.3972799,0.5311466,-2.407977,0.7612861,0.9373185,-0.1983314],
[-0.04422666,-0.9708832,-0.9420014,0.005318573,-0.325074,-0.4371784,-2.617829,0.4396034,0.6262168,-0.5912663],
[0.2394823,-0.4411479,-0.7570328,-0.2231785,0.1757148,-1.277802,-1.844171,0.07381735,0.6538536,-0.8404514],
[0.3699832,0.4199322,0.06757726,-0.5099711,0.6542002,-1.725958,-0.5296835,-0.3127016,1.030967,-0.9017928],
[0.5803693,1.097784,0.6529674,-0.9330384,0.8826643,-1.770235,0.1647396,-0.6159717,1.374257,-0.7021015],
[0.749128,1.570654,0.4738799,-1.117806,0.7222752,-1.4904,0.2270446,-0.770622,1.307918,-0.3133265],
[0.6412736,1.620256,-0.2182816,-0.8507396,0.305481,-0.9567348,0.02177826,-0.7634612,0.8170958,0.133915],
